,itinerary,ap_los,ond,travel_time,fare,provider,search_date
24994,AC0871-AC0870,22_7,PARYMQ,845.0,410.86,sabre,20180815
24995,LH6818-AC0870,22_7,PARYMQ,845.0,410.86,sabre,20180815
24996,SN9633-AC0870,22_7,PARYMQ,845.0,410.86,sabre,20180815
24997,AC0881-AC8820-AC0870,22_7,PARYMQ,1195.0,410.86,sabre,20180815
24998,AC0881-AC7976-AC0870,22_7,PARYMQ,1200.0,410.86,sabre,20180815
24999,AC0881-AC7978-AC0870,22_7,PARYMQ,1260.0,410.86,sabre,20180815
25000,AC0881-AC0420-AC0870,22_7,PARYMQ,1067.0,413.89,sabre,20180815
25001,AC0881-AC0834-AC0870,22_7,PARYMQ,1127.0,413.89,sabre,20180815
25002,AC0881-AC0424-AC0870,22_7,PARYMQ,1187.0,413.89,sabre,20180815
25003,AC0881-AC0426-AC0870,22_7,PARYMQ,1277.0,413.89,sabre,20180815
25004,AC0881-AC0428-AC0870,22_7,PARYMQ,1337.0,413.89,sabre,20180815
25005,AC0881-AC0430-AC0870,22_7,PARYMQ,1437.0,413.89,sabre,20180815
25006,TS0251-TS0476-TS0488,22_7,PARYMQ,1155.0,416.89,sabre,20180815
25007,AC0871-LH0479-LH1028,22_7,PARYMQ,1030.0,418.61,sabre,20180815
25008,AC0881-AC8820-LH0479-LH1028,22_7,PARYMQ,1380.0,418.61,sabre,20180815
25009,AC0881-AC7976-LH0479-LH1028,22_7,PARYMQ,1385.0,418.61,sabre,20180815
25010,AC0881-AC7978-LH0479-LH1028,22_7,PARYMQ,1445.0,418.61,sabre,20180815
25011,AC0881-AC7952-LH0479-LH1028,22_7,PARYMQ,2105.0,418.61,sabre,20180815
25012,AC0881-AC7954-LH0479-LH1028,22_7,PARYMQ,2165.0,418.61,sabre,20180815
25013,AC0881-AC7956-LH0479-LH1028,22_7,PARYMQ,2225.0,418.61,sabre,20180815
25014,SN3632-SN9551-AC0870,22_7,PARYMQ,970.0,420.3,sabre,20180815
25015,SN3634-SN9551-AC0870,22_7,PARYMQ,970.0,420.3,sabre,20180815
25016,SN3628-SN9551-AC0870,22_7,PARYMQ,1045.0,420.3,sabre,20180815
25017,AC0881-AC0420-LH0479-LH1028,22_7,PARYMQ,1252.0,421.64,sabre,20180815
25018,AC0881-AC0834-LH0479-LH1028,22_7,PARYMQ,1312.0,421.64,sabre,20180815
25019,AC0881-AC0424-LH0479-LH1028,22_7,PARYMQ,1372.0,421.64,sabre,20180815
25020,AC0881-AC0426-LH0479-LH1028,22_7,PARYMQ,1462.0,421.64,sabre,20180815
25021,AC0881-AC0428-LH0479-LH1028,22_7,PARYMQ,1522.0,421.64,sabre,20180815
25022,AC0881-AC0430-LH0479-LH1028,22_7,PARYMQ,1622.0,421.64,sabre,20180815
25023,AC0881-AC7564-LH0479-LH1028,22_7,PARYMQ,2065.0,421.64,sabre,20180815
25024,AC0881-AC0400-LH0479-LH1028,22_7,PARYMQ,2092.0,421.64,sabre,20180815
25025,AC0881-AC0402-LH0479-LH1028,22_7,PARYMQ,2152.0,421.64,sabre,20180815
25026,AC0881-AC0404-LH0479-LH1028,22_7,PARYMQ,2212.0,421.64,sabre,20180815
25027,AC0881-AC0406-LH0479-LH1028,22_7,PARYMQ,2272.0,421.64,sabre,20180815
25028,AC0881-AC0408-LH0479-LH1028,22_7,PARYMQ,2332.0,421.64,sabre,20180815
25029,LH2239-AC9099-AC0870,22_7,PARYMQ,1490.0,423.28,sabre,20180815
25030,LH2239-LH0474-AC0870,22_7,PARYMQ,1490.0,423.28,sabre,20180815
25031,AC0871-LH0479-LH1052,22_7,PARYMQ,1815.0,426.07,sabre,20180815
25032,AC0881-AC8820-LH0479-LH1052,22_7,PARYMQ,2165.0,426.07,sabre,20180815
25033,AC0881-AC7976-LH0479-LH1052,22_7,PARYMQ,2170.0,426.07,sabre,20180815
25034,AC0881-AC7978-LH0479-LH1052,22_7,PARYMQ,2230.0,426.07,sabre,20180815
25035,AC0881-AC0420-LH0479-LH1052,22_7,PARYMQ,2037.0,429.1,sabre,20180815
25036,AC0881-AC0834-LH0479-LH1052,22_7,PARYMQ,2097.0,429.1,sabre,20180815
25037,AC0881-AC0424-LH0479-LH1052,22_7,PARYMQ,2157.0,429.1,sabre,20180815
25038,AC0881-AC0426-LH0479-LH1052,22_7,PARYMQ,2247.0,429.1,sabre,20180815
25039,AC0881-AC0428-LH0479-LH1052,22_7,PARYMQ,2307.0,429.1,sabre,20180815
25040,AC0881-AC0430-LH0479-LH1052,22_7,PARYMQ,2407.0,429.1,sabre,20180815
25041,AC0881-AC7564-LH0479-LH1052,22_7,PARYMQ,2850.0,429.1,sabre,20180815
25042,AC0881-AC0400-LH0479-LH1052,22_7,PARYMQ,2877.0,429.1,sabre,20180815
25043,LH2239-AC9099-LH0479-LH1028,22_7,PARYMQ,1675.0,431.03,sabre,20180815
25044,AC5937-AC7594-AC0870,22_7,PARYMQ,1208.0,434.32,sabre,20180815
25045,SN9108-AC7594-AC0870,22_7,PARYMQ,1208.0,434.32,sabre,20180815
25046,LH9334-AC7594-AC0870,22_7,PARYMQ,1208.0,434.32,sabre,20180815
25047,UA0986-AC7594-AC0870,22_7,PARYMQ,1208.0,434.32,sabre,20180815
25048,UA0056-AC7741-AC0870,22_7,PARYMQ,1214.0,434.32,sabre,20180815
25049,UA0056-AC7743-AC0870,22_7,PARYMQ,1339.0,434.32,sabre,20180815
25050,AC5937-AC7596-AC0870,22_7,PARYMQ,1463.0,434.32,sabre,20180815
25051,LH6818-LH0479-LH1028,22_7,PARYMQ,1030.0,434.61,sabre,20180815
25052,SN9633-LH0479-LH1028,22_7,PARYMQ,1030.0,434.61,sabre,20180815
25053,AC0871-LH0479-LH1030,22_7,PARYMQ,1090.0,438.61,sabre,20180815
25054,AC0881-AC8820-LH0479-LH1030,22_7,PARYMQ,1440.0,438.61,sabre,20180815
25055,AC0881-AC7976-LH0479-LH1030,22_7,PARYMQ,1445.0,438.61,sabre,20180815
25056,AC0881-AC7978-LH0479-LH1030,22_7,PARYMQ,1505.0,438.61,sabre,20180815
25057,AC0881-AC0420-LH0479-LH1030,22_7,PARYMQ,1312.0,441.64,sabre,20180815
25058,AC0881-AC0834-LH0479-LH1030,22_7,PARYMQ,1372.0,441.64,sabre,20180815
25059,AC0881-AC0424-LH0479-LH1030,22_7,PARYMQ,1432.0,441.64,sabre,20180815
25060,AC0881-AC0426-LH0479-LH1030,22_7,PARYMQ,1522.0,441.64,sabre,20180815
25061,AC0881-AC0428-LH0479-LH1030,22_7,PARYMQ,1582.0,441.64,sabre,20180815
25062,AC0881-AC0430-LH0479-LH1030,22_7,PARYMQ,1682.0,441.64,sabre,20180815
25063,TS0397-TS0476-TS0488,22_7,PARYMQ,1160.0,441.89,sabre,20180815
25064,LH6818-LH0479-LH1052,22_7,PARYMQ,1815.0,442.07,sabre,20180815
25065,LH9334-AC7594-LH0479-LH1028,22_7,PARYMQ,1393.0,442.07,sabre,20180815
25066,UA0986-AC7594-LH0479-LH1028,22_7,PARYMQ,1393.0,442.07,sabre,20180815
25067,SN9108-AC7594-LH0479-LH1028,22_7,PARYMQ,1393.0,442.07,sabre,20180815
25068,AC5937-AC7594-LH0479-LH1028,22_7,PARYMQ,1393.0,442.07,sabre,20180815
25069,UA0056-AC7741-LH0479-LH1028,22_7,PARYMQ,1399.0,442.07,sabre,20180815
25070,UA0056-AC7743-LH0479-LH1028,22_7,PARYMQ,1524.0,442.07,sabre,20180815
25071,AC5937-AC7596-LH0479-LH1028,22_7,PARYMQ,1648.0,442.07,sabre,20180815
25072,UA0914-UA4699-LH0479-LH1028,22_7,PARYMQ,2240.0,442.07,sabre,20180815
25073,AC5937-AC7598-LH0479-LH1028,22_7,PARYMQ,2313.0,442.07,sabre,20180815
25074,UA0914-UA4712-LH0479-LH1028,22_7,PARYMQ,2477.0,442.07,sabre,20180815
25075,SN3634-SN9551-LH0479-LH1028,22_7,PARYMQ,1155.0,444.05,sabre,20180815
25076,SN3632-SN9551-LH0479-LH1028,22_7,PARYMQ,1155.0,444.05,sabre,20180815
25077,IB2687-IB2688,22_7,PARYMQ,875.0,449.34,sabre,20180815
25078,UA0986-AC7594-LH0479-LH1052,22_7,PARYMQ,2178.0,449.53,sabre,20180815
25079,SN9108-AC7594-LH0479-LH1052,22_7,PARYMQ,2178.0,449.53,sabre,20180815
25080,LH9334-AC7594-LH0479-LH1052,22_7,PARYMQ,2178.0,449.53,sabre,20180815
25081,AC5937-AC7594-LH0479-LH1052,22_7,PARYMQ,2178.0,449.53,sabre,20180815
25082,UA0056-AC7741-LH0479-LH1052,22_7,PARYMQ,2184.0,449.53,sabre,20180815
25083,UA0056-AC7743-LH0479-LH1052,22_7,PARYMQ,2309.0,449.53,sabre,20180815
25084,AC5937-AC7596-LH0479-LH1052,22_7,PARYMQ,2433.0,449.53,sabre,20180815
25085,UA0914-UA4651-AC0870,22_7,PARYMQ,1145.0,454.32,sabre,20180815
25086,LH6818-LH0479-LH1030,22_7,PARYMQ,1090.0,454.61,sabre,20180815
25087,SN9633-LH0479-LH1030,22_7,PARYMQ,1090.0,454.61,sabre,20180815
25088,TS0251-TS0456,22_7,PARYMQ,865.0,458.86,sabre,20180815
25089,UA0914-UA4651-LH0479-LH1028,22_7,PARYMQ,1330.0,462.07,sabre,20180815
25090,AC5937-AC7594-LH0479-LH1030,22_7,PARYMQ,1453.0,462.07,sabre,20180815
25091,UA0986-AC7594-LH0479-LH1030,22_7,PARYMQ,1453.0,462.07,sabre,20180815
25092,LH9334-AC7594-LH0479-LH1030,22_7,PARYMQ,1453.0,462.07,sabre,20180815
25093,SN9108-AC7594-LH0479-LH1030,22_7,PARYMQ,1453.0,462.07,sabre,20180815
25094,UA0056-AC7741-LH0479-LH1030,22_7,PARYMQ,1459.0,462.07,sabre,20180815
25095,UA0986-UA3627-LH0479-LH1028,22_7,PARYMQ,1536.0,462.07,sabre,20180815
25096,UA0056-AC7743-LH0479-LH1030,22_7,PARYMQ,1584.0,462.07,sabre,20180815
25097,UA0914-UA4604-LH0479-LH1028,22_7,PARYMQ,1635.0,462.07,sabre,20180815
25098,AC5937-AC7596-LH0479-LH1030,22_7,PARYMQ,1708.0,462.07,sabre,20180815
25099,TS0397-TS0456,22_7,PARYMQ,870.0,483.86,sabre,20180815
25100,TS0251-TS0498,22_7,PARYMQ,875.0,483.86,sabre,20180815
25101,TS0397-TS0498,22_7,PARYMQ,880.0,508.86,sabre,20180815
25102,AC0871-LH6819,22_7,PARYMQ,845.0,519.86,sabre,20180815
25103,AC0871-SN9634,22_7,PARYMQ,845.0,519.86,sabre,20180815
25104,LH1031-AC9633-AC0870,22_7,PARYMQ,1050.0,521.95,sabre,20180815
25105,LH1053-AC0875-AC0870,22_7,PARYMQ,1085.0,521.95,sabre,20180815
25106,LH1029-AC9633-AC0870,22_7,PARYMQ,1100.0,521.95,sabre,20180815
25107,LH1027-AC9633-AC0870,22_7,PARYMQ,1170.0,521.95,sabre,20180815
25108,AC0871-LX0087-LX0632,22_7,PARYMQ,1055.0,523.99,sabre,20180815
25109,LH6818-AC6820-LX0632,22_7,PARYMQ,1055.0,523.99,sabre,20180815
25110,AC0871-AC6820-LX0632,22_7,PARYMQ,1055.0,523.99,sabre,20180815
25111,SN9633-AC6820-LX0632,22_7,PARYMQ,1055.0,523.99,sabre,20180815
25112,LH2229-AC9099-AC0870,22_7,PARYMQ,1150.0,532.28,sabre,20180815
25113,LH6818-SN9634,22_7,PARYMQ,845.0,535.86,sabre,20180815
25114,SN9633-LH6819,22_7,PARYMQ,845.0,535.86,sabre,20180815
25115,SN9633-SN9634,22_7,PARYMQ,845.0,535.86,sabre,20180815
25116,LH6818-LH6819,22_7,PARYMQ,845.0,535.86,sabre,20180815
25117,LH6818-UA4722-LH7640,22_7,PARYMQ,1068.0,543.32,sabre,20180815
25118,LH6818-AC8172-LH7640,22_7,PARYMQ,1140.0,543.32,sabre,20180815
25119,LH9334-AC7594-LH6819,22_7,PARYMQ,1208.0,543.32,sabre,20180815
25120,SN9108-AC7594-SN9634,22_7,PARYMQ,1208.0,543.32,sabre,20180815
25121,LH6818-LH0475-LH2230,22_7,PARYMQ,1145.0,544.43,sabre,20180815
25122,SN3632-SN9551-SN9634,22_7,PARYMQ,970.0,545.3,sabre,20180815
25123,SN3634-SN9551-SN9634,22_7,PARYMQ,970.0,545.3,sabre,20180815
25124,SN3628-SN9551-SN9634,22_7,PARYMQ,1045.0,545.3,sabre,20180815
25125,IB9120-AA4567-IB2688,22_7,PARYMQ,1323.0,562.01,sabre,20180815
25126,UA0986-AC7594-AC8172-UA0915,22_7,PARYMQ,1503.0,562.83,sabre,20180815
25127,UA0056-AC7741-AC8172-UA0915,22_7,PARYMQ,1509.0,562.83,sabre,20180815
25128,UA0056-AC7743-AC8172-UA0915,22_7,PARYMQ,1634.0,562.83,sabre,20180815
25129,UA0986-AC7594-AC7595-UA0987,22_7,PARYMQ,1643.0,562.83,sabre,20180815
25130,UA0056-AC7741-AC7595-UA0987,22_7,PARYMQ,1649.0,562.83,sabre,20180815
25131,IB4176-AA3940-IB2688,22_7,PARYMQ,1111.0,563.32,sabre,20180815
25132,IB4176-IB4439-IB2688,22_7,PARYMQ,1111.0,563.32,sabre,20180815
25133,IB9096-AA4845-IB2688,22_7,PARYMQ,1148.0,563.32,sabre,20180815
25134,IB9096-AA4998-IB2688,22_7,PARYMQ,1341.0,563.32,sabre,20180815
25135,WS0081-WS3452-WS3453-WS0080,22_7,PARYMQ,1330.0,566.86,sabre,20180815
25136,WS0081-WS3452-WS3451-WS0080,22_7,PARYMQ,1870.0,566.86,sabre,20180815
25137,WS0081-WS3450-WS3453-WS0080,22_7,PARYMQ,2215.0,566.86,sabre,20180815
25138,WS0081-WS3450-WS3451-WS0080,22_7,PARYMQ,2755.0,566.86,sabre,20180815
25139,LH6818-AC0417-LH6825,22_7,PARYMQ,1150.0,567.89,sabre,20180815
25140,UA0914-UA4651-AC8172-UA0915,22_7,PARYMQ,1440.0,582.83,sabre,20180815
