,itinerary,ap_los,ond,travel_time,fare,provider,search_date
18522,AT0777-AT0572-AT0573-AT0786,8_2,PARTUN,1280.0,1505.62,sabre,20180815
18525,AT0751-AT0570-AT0573-AT0786,8_2,PARTUN,1535.0,1505.62,sabre,20180815
18528,AT0767-AT0570-AT0573-AT0786,8_2,PARTUN,1570.0,1505.62,sabre,20180815
18531,AT0777-AT0572-AT0573-AT0760,8_2,PARTUN,1620.0,1505.62,sabre,20180815
18534,AT0777-AT0572-AT0573-AT0752,8_2,PARTUN,1630.0,1505.62,sabre,20180815
18537,AT0777-AT0572-AT0573-AT0778,8_2,PARTUN,1630.0,1505.62,sabre,20180815
18540,AT0771-AT0570-AT0573-AT0786,8_2,PARTUN,1655.0,1505.62,sabre,20180815
18541,AT0765-AT0570-AT0573-AT0786,8_2,PARTUN,1775.0,1505.62,sabre,20180815
18544,AT0777-AT0572-AT0573-AT0764,8_2,PARTUN,1875.0,1505.62,sabre,20180815
18547,AT0751-AT0570-AT0573-AT0760,8_2,PARTUN,1875.0,1505.62,sabre,20180815
18550,AT0751-AT0570-AT0573-AT0752,8_2,PARTUN,1885.0,1505.62,sabre,20180815
18553,AT0751-AT0570-AT0573-AT0778,8_2,PARTUN,1885.0,1505.62,sabre,20180815
18556,AT0775-AT0570-AT0573-AT0786,8_2,PARTUN,1895.0,1505.62,sabre,20180815
18559,AT0767-AT0570-AT0573-AT0760,8_2,PARTUN,1910.0,1505.62,sabre,20180815
18562,AT0751-AT0572-AT0573-AT0786,8_2,PARTUN,1915.0,1505.62,sabre,20180815
18565,AT0767-AT0570-AT0573-AT0752,8_2,PARTUN,1920.0,1505.62,sabre,20180815
18568,AT0767-AT0570-AT0573-AT0778,8_2,PARTUN,1920.0,1505.62,sabre,20180815
18571,AT0777-AT0572-AT0573-AT0788,8_2,PARTUN,1945.0,1505.62,sabre,20180815
18574,AT0767-AT0572-AT0573-AT0786,8_2,PARTUN,1950.0,1505.62,sabre,20180815
18577,AT0771-AT0570-AT0573-AT0760,8_2,PARTUN,1995.0,1505.62,sabre,20180815
18580,AT0771-AT0570-AT0573-AT0752,8_2,PARTUN,2005.0,1505.62,sabre,20180815
18583,AT0771-AT0570-AT0573-AT0778,8_2,PARTUN,2005.0,1505.62,sabre,20180815
18586,AT0777-AT0572-AT0573-AT0770,8_2,PARTUN,2010.0,1505.62,sabre,20180815
18589,AT0761-AT0570-AT0573-AT0786,8_2,PARTUN,2035.0,1505.62,sabre,20180815
18592,AT0771-AT0572-AT0573-AT0786,8_2,PARTUN,2035.0,1505.62,sabre,20180815
18595,AT0777-AT0572-AT0573-AT0762,8_2,PARTUN,2060.0,1505.62,sabre,20180815
18598,AT0765-AT0570-AT0573-AT0760,8_2,PARTUN,2115.0,1505.62,sabre,20180815
18601,AT0777-AT0572-AT0573-AT0750,8_2,PARTUN,2120.0,1505.62,sabre,20180815
18604,AT0765-AT0570-AT0573-AT0752,8_2,PARTUN,2125.0,1505.62,sabre,20180815
18608,AT0765-AT0570-AT0573-AT0778,8_2,PARTUN,2125.0,1505.62,sabre,20180815
18611,AT0751-AT0570-AT0573-AT0764,8_2,PARTUN,2130.0,1505.62,sabre,20180815
18614,AT0765-AT0572-AT0573-AT0786,8_2,PARTUN,2155.0,1505.62,sabre,20180815
18617,AT0767-AT0570-AT0573-AT0764,8_2,PARTUN,2165.0,1505.62,sabre,20180815
18620,AT0751-AT0570-AT0573-AT0788,8_2,PARTUN,2200.0,1505.62,sabre,20180815
18622,AT0775-AT0570-AT0573-AT0760,8_2,PARTUN,2235.0,1505.62,sabre,20180815
18625,AT0767-AT0570-AT0573-AT0788,8_2,PARTUN,2235.0,1505.62,sabre,20180815
18628,AT0775-AT0570-AT0573-AT0778,8_2,PARTUN,2245.0,1505.62,sabre,20180815
18631,AT0775-AT0570-AT0573-AT0752,8_2,PARTUN,2245.0,1505.62,sabre,20180815
18634,AT0777-AT0572-AT0573-AT0776,8_2,PARTUN,2250.0,1505.62,sabre,20180815
18637,AT0771-AT0570-AT0573-AT0764,8_2,PARTUN,2250.0,1505.62,sabre,20180815
18640,AT0751-AT0572-AT0573-AT0760,8_2,PARTUN,2255.0,1505.62,sabre,20180815
18643,AT0751-AT0570-AT0573-AT0770,8_2,PARTUN,2265.0,1505.62,sabre,20180815
18646,AT0751-AT0572-AT0573-AT0778,8_2,PARTUN,2265.0,1505.62,sabre,20180815
18649,AT0751-AT0572-AT0573-AT0752,8_2,PARTUN,2265.0,1505.62,sabre,20180815
18652,AT0775-AT0572-AT0573-AT0786,8_2,PARTUN,2275.0,1505.62,sabre,20180815
18654,AT0767-AT0572-AT0573-AT0760,8_2,PARTUN,2290.0,1505.62,sabre,20180815
18657,AT0767-AT0572-AT0573-AT0752,8_2,PARTUN,2300.0,1505.62,sabre,20180815
18660,AT0767-AT0572-AT0573-AT0778,8_2,PARTUN,2300.0,1505.62,sabre,20180815
18663,AT0767-AT0570-AT0573-AT0770,8_2,PARTUN,2300.0,1505.62,sabre,20180815
18666,AT0751-AT0570-AT0573-AT0762,8_2,PARTUN,2315.0,1505.62,sabre,20180815
18669,AT0771-AT0570-AT0573-AT0788,8_2,PARTUN,2320.0,1505.62,sabre,20180815
18672,AT0777-AT0570-AT0573-AT0786,8_2,PARTUN,2350.0,1505.62,sabre,20180815
18675,AT0767-AT0570-AT0573-AT0762,8_2,PARTUN,2350.0,1505.62,sabre,20180815
18678,AT0765-AT0570-AT0573-AT0764,8_2,PARTUN,2370.0,1505.62,sabre,20180815
18681,AT0761-AT0570-AT0573-AT0760,8_2,PARTUN,2375.0,1505.62,sabre,20180815
18684,AT0771-AT0572-AT0573-AT0760,8_2,PARTUN,2375.0,1505.62,sabre,20180815
18687,AT0751-AT0570-AT0573-AT0750,8_2,PARTUN,2375.0,1505.62,sabre,20180815
18690,AT0761-AT0570-AT0573-AT0752,8_2,PARTUN,2385.0,1505.62,sabre,20180815
18693,AT0761-AT0570-AT0573-AT0778,8_2,PARTUN,2385.0,1505.62,sabre,20180815
18696,AT0771-AT0572-AT0573-AT0778,8_2,PARTUN,2385.0,1505.62,sabre,20180815
18699,AT0771-AT0572-AT0573-AT0752,8_2,PARTUN,2385.0,1505.62,sabre,20180815
18702,AT0771-AT0570-AT0573-AT0770,8_2,PARTUN,2385.0,1505.62,sabre,20180815
18705,AT0767-AT0570-AT0573-AT0750,8_2,PARTUN,2410.0,1505.62,sabre,20180815
18708,AT0761-AT0572-AT0573-AT0786,8_2,PARTUN,2415.0,1505.62,sabre,20180815
18711,AT0771-AT0570-AT0573-AT0762,8_2,PARTUN,2435.0,1505.62,sabre,20180815
18714,AT0765-AT0570-AT0573-AT0788,8_2,PARTUN,2440.0,1505.62,sabre,20180815
18717,AT0775-AT0570-AT0573-AT0764,8_2,PARTUN,2490.0,1505.62,sabre,20180815
18720,AT0765-AT0572-AT0573-AT0760,8_2,PARTUN,2495.0,1505.62,sabre,20180815
18723,AT0771-AT0570-AT0573-AT0750,8_2,PARTUN,2495.0,1505.62,sabre,20180815
