,itinerary,ap_los,ond,travel_time,fare,provider,search_date
37898,ZI0312-ZI0311,22_7,OPOPAR,265.0,176.26,sabre,20180815
37899,LX2065-LX0632-LH1035-LH1180,22_7,OPOPAR,1300.0,210.78,sabre,20180815
37900,LX2065-LX0638-LH1035-LH1180,22_7,OPOPAR,1595.0,210.78,sabre,20180815
37901,TP1937-TP0432-TP0459,22_7,OPOPAR,410.0,228.91,sabre,20180815
37902,TP1943-TP0432-TP0459,22_7,OPOPAR,845.0,228.91,sabre,20180815
37903,LH1795-LH2236-LH1035-LH1180,22_7,OPOPAR,1005.0,233.22,sabre,20180815
37904,LH1795-LH2238-LH1035-LH1180,22_7,OPOPAR,1250.0,233.22,sabre,20180815
37905,LH1181-LH1034-LH1035-LH1180,22_7,OPOPAR,950.0,235.9,sabre,20180815
37906,LH1181-LH1040-LH1035-LH1180,22_7,OPOPAR,1180.0,235.9,sabre,20180815
37907,LH1181-LH1046-LH1035-LH1180,22_7,OPOPAR,1240.0,235.9,sabre,20180815
37908,LH1181-LH1050-LH1035-LH1180,22_7,OPOPAR,1420.0,235.9,sabre,20180815
37909,LH1181-LH1052-LH1035-LH1180,22_7,OPOPAR,1490.0,235.9,sabre,20180815
37910,LX2065-LX0632-LH1031-LH1180,22_7,OPOPAR,1490.0,240.78,sabre,20180815
37911,LX2065-LX0632-LH1029-LH1180,22_7,OPOPAR,1540.0,240.78,sabre,20180815
37912,LX2065-LX0632-LH1027-LH1180,22_7,OPOPAR,1610.0,240.78,sabre,20180815
37913,LX2065-LX0632-LH1051-LH1180,22_7,OPOPAR,1705.0,240.78,sabre,20180815
37914,LX2065-LX0638-LH1031-LH1180,22_7,OPOPAR,1785.0,240.78,sabre,20180815
37915,LX2065-LX0638-LH1029-LH1180,22_7,OPOPAR,1835.0,240.78,sabre,20180815
37916,LX2065-LX0638-LH1027-LH1180,22_7,OPOPAR,1905.0,240.78,sabre,20180815
37917,LX2065-LX0638-LH1051-LH1180,22_7,OPOPAR,2000.0,240.78,sabre,20180815
37918,ZI0312-ZI1171,22_7,OPOPAR,255.0,241.26,sabre,20180815
37919,LX2065-LX0632-LX0647-LX2804-LX2078,22_7,OPOPAR,1185.0,241.95,sabre,20180815
37920,LX2065-LX0638-LX0647-LX2804-LX2078,22_7,OPOPAR,1480.0,241.95,sabre,20180815
37921,LH1795-LH2226-LH1035-LH1180,22_7,OPOPAR,1765.0,243.88,sabre,20180815
37922,LH1795-LH2228-LH1035-LH1180,22_7,OPOPAR,1935.0,243.88,sabre,20180815
37923,IB3095-IB3742-IB5077,22_7,OPOPAR,480.0,248.17,sabre,20180815
37924,LX2065-LX0632-LH1053-LH1180,22_7,OPOPAR,1800.0,248.24,sabre,20180815
37925,LX2065-LX0638-LH1053-LH1180,22_7,OPOPAR,2095.0,248.24,sabre,20180815
37926,LH1181-LH1026-LH1035-LH1180,22_7,OPOPAR,2080.0,248.59,sabre,20180815
37927,LH1181-LH1028-LH1035-LH1180,22_7,OPOPAR,2145.0,248.59,sabre,20180815
37928,LH1181-LH1030-LH1035-LH1180,22_7,OPOPAR,2205.0,248.59,sabre,20180815
37929,TP1937-TP0432-TP0453,22_7,OPOPAR,410.0,248.91,sabre,20180815
