,itinerary,ap_los,ond,travel_time,fare,provider,search_date
34854,AF1349-AF1148,15_7,BCNPAR,220.0,164.25,sabre,20180815
34855,AF1149-AF1148,15_7,BCNPAR,225.0,164.25,sabre,20180815
34856,AF1549-AF1148,15_7,BCNPAR,220.0,179.25,sabre,20180815
34857,AF1449-AF1148,15_7,BCNPAR,225.0,179.25,sabre,20180815
34858,AF1349-AF1248,15_7,BCNPAR,215.0,189.25,sabre,20180815
34859,AF1349-AF1648,15_7,BCNPAR,215.0,189.25,sabre,20180815
34860,AF1149-AF1248,15_7,BCNPAR,220.0,189.25,sabre,20180815
34861,AF1149-AF1648,15_7,BCNPAR,220.0,189.25,sabre,20180815
34862,AF1649-AF1148,15_7,BCNPAR,220.0,203.25,sabre,20180815
34863,AF1549-AF1248,15_7,BCNPAR,215.0,204.25,sabre,20180815
34864,AF1549-AF1648,15_7,BCNPAR,215.0,204.25,sabre,20180815
34865,AF1449-AF1248,15_7,BCNPAR,220.0,204.25,sabre,20180815
34866,AF1449-AF1648,15_7,BCNPAR,220.0,204.25,sabre,20180815
34867,LX1957-LX0632-OS0412-OS8849,15_7,BCNPAR,1385.0,205.47,sabre,20180815
34868,LX1955-LX0632-OS0412-OS8849,15_7,BCNPAR,1690.0,205.47,sabre,20180815
34869,LX1953-LX0632-OS0412-OS8849,15_7,BCNPAR,2000.0,205.47,sabre,20180815
34870,LX1957-LX0632-OS0412-OS8877,15_7,BCNPAR,2135.0,205.47,sabre,20180815
34871,LX1951-LX0632-OS0412-OS8849,15_7,BCNPAR,2200.0,205.47,sabre,20180815
34872,LX1955-LX0632-OS0412-OS8877,15_7,BCNPAR,2440.0,205.47,sabre,20180815
34873,LX1953-LX0632-OS0412-OS8877,15_7,BCNPAR,2750.0,205.47,sabre,20180815
34874,LX1951-LX0632-OS0412-OS8877,15_7,BCNPAR,2950.0,205.47,sabre,20180815
34875,LX1957-LX0632-LH2239-LH1812,15_7,BCNPAR,1280.0,207.95,sabre,20180815
34876,LX1955-LX0632-LH2239-LH1812,15_7,BCNPAR,1585.0,207.95,sabre,20180815
34877,LX1953-LX0632-LH2239-LH1812,15_7,BCNPAR,1895.0,207.95,sabre,20180815
34878,LX1951-LX0632-LH2239-LH1812,15_7,BCNPAR,2095.0,207.95,sabre,20180815
34879,LX1957-LX0632-LH1029-LH1134,15_7,BCNPAR,1115.0,210.63,sabre,20180815
34880,LX1957-LX0632-LH1027-LH1134,15_7,BCNPAR,1185.0,210.63,sabre,20180815
34881,LX1957-LX0632-LH1051-LH1134,15_7,BCNPAR,1280.0,210.63,sabre,20180815
34882,LX1955-LX0632-LH1029-LH1134,15_7,BCNPAR,1420.0,210.63,sabre,20180815
34883,LX1955-LX0632-LH1027-LH1134,15_7,BCNPAR,1490.0,210.63,sabre,20180815
34884,LX1955-LX0632-LH1051-LH1134,15_7,BCNPAR,1585.0,210.63,sabre,20180815
34885,LX1953-LX0632-LH1029-LH1134,15_7,BCNPAR,1730.0,210.63,sabre,20180815
34886,LX1953-LX0632-LH1027-LH1134,15_7,BCNPAR,1800.0,210.63,sabre,20180815
34887,LX1953-LX0632-LH1051-LH1134,15_7,BCNPAR,1895.0,210.63,sabre,20180815
34888,LX1951-LX0632-LH1029-LH1134,15_7,BCNPAR,1930.0,210.63,sabre,20180815
34889,LX1951-LX0632-LH1027-LH1134,15_7,BCNPAR,2000.0,210.63,sabre,20180815
34890,LX1951-LX0632-LH1051-LH1134,15_7,BCNPAR,2095.0,210.63,sabre,20180815
34891,IB5268-IB5751,15_7,BCNPAR,210.0,211.11,sabre,20180815
34892,IB5268-IB5703,15_7,BCNPAR,210.0,221.11,sabre,20180815
34893,IB5268-IB5269,15_7,BCNPAR,210.0,221.11,sabre,20180815
34894,IB5268-IB5753,15_7,BCNPAR,210.0,221.11,sabre,20180815
34895,IB5268-IB5271,15_7,BCNPAR,210.0,221.11,sabre,20180815
34896,IB5268-IB5281,15_7,BCNPAR,210.0,221.11,sabre,20180815
34897,AF1349-AF1348,15_7,BCNPAR,220.0,224.25,sabre,20180815
34898,AF1349-AF1448,15_7,BCNPAR,220.0,224.25,sabre,20180815
34899,AF1149-AF1348,15_7,BCNPAR,225.0,224.25,sabre,20180815
34900,AF1149-AF1448,15_7,BCNPAR,225.0,224.25,sabre,20180815
