,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
87,22_722_7,77,266.99,10,426.48275362318833,61.750646011788106,"{'VA': 492.99, 'QF-VA': 372.99, 'JQ-VA': 291.99, 'JQ-QF-VA': 470.99, 'TT': 279.99, 'JQ-TT': 266.99, 'JQ-QF': 464.99, 'QF-TT': 346.99, 'JQ-QF-TT': 445.99, 'TT-VA': 304.99}",138,1850.0,663.5144927536232,270.0,556.1892661571482,sabre,20180823_BNECNS_22_7-2,competitor,-0.8575602082474998,BNECNS,63.114754098360656,tie,495.95,4,572.0838405797102,104.04996690124213,"{'JQ-QF': 547.02, 'VA': 499.99, 'JQ': 495.95, 'QF': 524.02}",138,1600.0,672.1376811594203,270.0,318.9924190122462,20180823
88,3_23_2,78,221.99,8,459.93927536231877,76.7864915948233,"{'QF-VA': 372.99, 'JQ-VA': 304.99, 'TT': 297.99, 'JQ-TT': 221.99, 'JQ-QF': 504.99, 'QF-TT': 288.99, 'JQ-QF-TT': 519.99, 'TT-VA': 290.99}",138,1850.0,697.5,270.0,520.8766648641499,sabre,20180823_BNECNS_3_2-2,competitor,-1.391368980584711,BNECNS,65.0,tie,530.86,4,622.4336231884059,97.53293560086597,"{'JQ-QF': 1056.0, 'VA': 544.01, 'JQ': 530.86, 'QF': 550.02}",138,1705.0,799.963768115942,270.0,366.01747813199637,20180823
89,8_28_2,87,246.99,7,437.5093798449612,65.69568821172668,"{'QF-VA': 396.99, 'JQ-VA': 315.99, 'TT': 319.99, 'JQ-TT': 246.99, 'JQ-QF': 491.99, 'QF-TT': 326.99, 'TT-VA': 328.99}",129,1795.0,677.7906976744187,270.0,545.9720785331341,sabre,20180823_BNECNS_8_2-2,competitor,-0.9755050811773756,BNECNS,103.57142857142857,tie,487.93,4,599.3671317829459,109.47057607093701,"{'JQ-QF': 510.93, 'VA': 518.0, 'JQ': 487.93, 'QF': 550.46}",129,1600.0,704.9612403100775,270.0,365.69203238305533,20180823
90,8_78_7,63,232.99,7,452.6566666666665,64.47614284198916,"{'QF-VA': 372.99, 'JQ-VA': 291.99, 'TT': 245.99, 'JQ-TT': 232.99, 'JQ-QF': 469.99, 'QF-TT': 312.99, 'TT-VA': 304.99}",159,1755.0,781.3207547169811,270.0,526.0070067487636,sabre,20180823_BNECNS_8_7-2,competitor,-1.1457144083437056,BNECNS,32.8125,tie,499.93,4,600.7663522012581,97.38872853725432,"{'JQ-QF': 510.93, 'VA': 518.0, 'JQ': 499.93, 'QF': 549.96}",159,1655.0,747.0754716981132,270.0,381.10112859625514,20180823
91,15_315_3,38,1688.99,7,1909.310987654321,78.06556046487785,"{'BA': 1993.99, 'EK': 1836.99, 'BA-QF': 1987.99, 'VS': 1836.99, 'EY': 1889.99, 'EK-QF': 1688.99, 'QF': 1729.99}",162,5250.0,3351.574074074074,2805.0,380.15993374406594,competitor,20180823_BNELON_15_3-2,sabre,0.08595077531542523,BNELON,15.32258064516129,competitor,1543.82,20,2126.2450617283953,496.27939493803115,"{'VA': 2278.36, 'AC': 2909.52, 'BA': 2183.02, 'EK': 1761.88, 'AF': 2302.22, 'BA-QF': 1949.04, 'SQ': 2476.28, 'QF': 1804.79, 'DL': 2815.95, 'AF-KL': 1933.72, 'CZ': 1543.82, 'CX': 1822.22, 'EY': 2002.25, 'EK-QF': 1761.88, 'LX': 3393.68, 'AY': 2068.22, 'TG': 2196.62, 'OS': 3118.32, '9W': 2678.72, 'TK': 3506.7}",162,4945.0,3591.3888888888887,2920.0,446.6282410621676,20180823
92,15_715_7,37,1723.99,11,2004.9961349693247,87.90177577473635,"{'EK': 1977.99, 'EY-TG': 2047.99, 'AF-KL': 2008.99, 'KL': 1921.99, 'CI-CZ': 2046.99, 'EY': 2078.99, 'EK-QF': 1723.99, 'QF': 1764.99, 'CZ-TG': 1879.99, 'MH-TG': 1977.99, 'CZ-MH': 2042.99}",163,5250.0,3580.6134969325153,2715.0,455.8619474417121,competitor,20180823_BNELON_15_7-2,sabre,0.037047778699412476,BNELON,14.682539682539682,competitor,1660.12,19,2175.1051533742334,467.98404298843064,"{'AA': 3307.58, 'VA': 2313.36, 'AC': 2909.52, 'BA': 2234.19, 'EK': 1796.88, 'AF': 2377.22, 'BA-QF': 2324.11, 'SQ': 2476.28, 'DL': 2840.95, 'KL': 2274.32, 'CZ': 1721.22, 'CX': 1660.12, 'EY': 2037.25, 'EK-QF': 1796.88, 'QF': 1839.79, 'AY': 2494.72, 'OS': 2998.32, '9W': 2900.72, 'TK': 3338.62}",163,4905.0,3547.8220858895706,2920.0,409.6144064584866,20180823
93,22_14,17,2039.99,6,2251.399836065573,75.09174836126135,"{'CI-CZ': 2190.99, 'EK': 2065.99, 'CX': 2116.99, 'EY': 2113.99, 'EK-QF': 2294.99, 'QF': 2039.99}",183,4790.0,3708.251366120219,2870.0,292.6211633821321,competitor,20180823_BNELON_22_14-2,sabre,0.11476036647238462,BNELON,5.120481927710843,sabre,1805.88,23,2675.5188524590158,2052.957804299005,"{'DL': 3190.95, 'BA': 2914.19, 'BA-QF': 2912.95, 'NZ': 4043.92, 'TK': 3738.62, 'TG': 3102.62, 'LX': 3718.68, 'VA': 2141.92, 'AC': 3890.32, 'EK': 1805.88, 'AF': 3177.22, 'CZ': 2078.92, 'CX': 2366.32, 'EY': 2266.95, 'EK-QF': 1805.88, 'AY': 3018.22, 'OS': 3163.62, 'SQ': 2611.28, 'KL': 2811.82, 'VS': 6162.52, '9W': 3108.72, 'QF': 1857.08, 'UA': 15590.72}",183,5370.0,3582.9234972677596,2855.0,541.9199736597999,20180823
94,22_722_7,32,1723.99,5,2001.5376190476188,103.26211109168494,"{'CX': 2061.99, 'EY': 1946.99, 'EK-QF': 1723.99, 'EK': 1798.99, 'QF': 1773.99}",168,4970.0,3320.654761904762,2715.0,340.67718732725916,competitor,20180823_BNELON_22_7-2,sabre,0.0015719348720120397,BNELON,11.764705882352942,competitor,1721.28,17,2147.8708333333334,561.419429125232,"{'VA': 2082.02, 'DL': 3140.95, 'EK': 1721.28, 'AF': 2799.22, 'BA-QF': 2432.54, 'SQ': 2376.28, 'QF': 1773.08, 'KL': 2536.82, 'CZ': 2185.95, 'CX': 2091.32, 'EY': 2077.95, 'EK-QF': 1721.28, 'LX': 3718.68, 'AY': 2668.22, 'OS': 3163.62, '9W': 2733.72, 'TK': 2903.62}",168,5270.0,3253.690476190476,2855.0,460.18391210759,20180823
95,3_2,40,2088.99,4,2198.4149999999995,43.382828530661236,"{'EY': 2196.99, 'EK-QF': 2088.99, 'EK': 2106.99, 'QF': 2121.99}",160,4365.0,3460.90625,2945.0,287.01120432351195,competitor,20180823_BNELON_3_2-2,sabre,0.13043145252011729,BNELON,16.666666666666668,sabre,1816.52,21,2544.6136249999995,776.0121215454812,"{'PR': 2013.92, 'DL': 2947.32, 'AC': 4220.52, 'BA': 2449.52, 'EK': 2765.55, 'VA': 2432.36, 'BA-QF': 2310.61, 'BA-KE': 2328.9, 'SQ': 2241.28, 'QF': 2052.99, 'CI': 3243.18, 'VS': 1816.52, 'KL': 5754.82, 'CZ': 3026.32, 'CX-VS': 2212.62, 'CX': 2362.22, 'EY': 2423.26, 'EK-QF': 2011.98, 'LX': 3893.68, 'TG': 2968.62, '9W': 3300.72}",160,5135.0,3661.6875,2910.0,538.9577314787819,20180823
96,8_28_2,29,2532.99,3,2613.3116374269,32.72733251845695,"{'CX': 2532.99, 'EK-QF': 2547.99, 'QF': 2547.99}",171,4970.0,3451.5204678362575,2860.0,301.3553177227504,competitor,20180823_BNELON_8_2-2,competitor,-0.005712616315105964,BNELON,10.211267605633802,competitor,2547.46,16,3292.3325730994143,2036.9751965584942,"{'VA': 3013.1, 'AC': 3985.52, 'BA': 3228.02, 'EK': 6163.25, 'AF': 2730.22, 'BA-QF': 3085.2, 'CI': 4569.78, 'AF-KL': 2711.72, 'KL': 3564.82, 'CZ': 2669.95, 'EK-QF': 2547.46, 'QF': 2547.46, 'VA-VS': 3091.5, 'TG': 3133.32, 'UA': 15590.72, '9W': 3078.72}",171,5235.0,3635.3508771929824,2900.0,510.11318782823565,20180823
97,8_78_7,48,2513.99,5,2668.825526315789,85.88830295114182,"{'CZ': 2588.99, 'QF': 2564.99, 'EY': 2617.99, 'EK-QF': 2513.99, 'KL': 2699.99}",152,3940.0,3551.940789473684,3020.0,212.81077729868838,competitor,20180823_BNELON_8_7-2,sabre,0.011030274583430947,BNELON,23.076923076923077,sabre,2486.26,16,3405.8949342105266,2202.582510284068,"{'VA': 3013.1, 'CI': 4184.18, 'BA': 3257.69, 'EK': 6108.95, 'BA-CX-QF': 3337.81, 'BA-QF': 3253.78, 'UA': 15590.72, 'AF': 2905.22, 'CZ': 2538.92, 'NZ': 4188.52, 'EY': 5251.56, 'EK-QF': 2486.26, 'QF': 2539.36, 'VA-VS': 3091.5, 'OS': 3968.32, '9W': 3078.72}",152,5225.0,3681.0197368421054,2915.0,527.420104371548,20180823
98,15_315_3,46,187.99,6,303.22529411764697,36.359636710045216,"{'JQ-VA': 265.99, 'TT': 187.99, 'JQ': 331.99, 'JQ-TT': 204.99, 'QF-TT': 293.99, 'TT-VA': 247.99}",204,590.0,313.3333333333333,275.0,86.25010411454653,sabre,20180823_BNEMEL_15_3-2,competitor,-0.8565349220703228,BNEMEL,14.556962025316455,tie,349.01,4,420.2011274509804,24.162737713191444,"{'JQ-QF': 373.41, 'VA': 349.01, 'JQ': 395.74, 'QF': 413.02}",204,735.0,306.078431372549,275.0,83.74582542637584,20180823
99,15_715_7,59,228.99,6,336.47691099476424,35.06878333530196,"{'QF-VA': 354.99, 'JQ-VA': 293.99, 'TT': 228.99, 'JQ-TT': 237.99, 'QF-TT': 288.99, 'TT-VA': 273.99}",191,590.0,293.5340314136126,275.0,59.65424627740529,sabre,20180823_BNEMEL_15_7-2,competitor,-0.7380671645050001,BNEMEL,22.348484848484848,tie,398.0,4,446.54513089005246,25.229882655267485,"{'JQ-QF': 424.0, 'VA': 398.0, 'JQ': 443.95, 'QF': 413.02}",191,720.0,285.4450261780105,275.0,53.539811688660286,20180823
100,22_1422_14,43,247.99,8,357.92236714975826,30.73240700768337,"{'VA': 358.99, 'QF-VA': 377.99, 'JQ-VA': 265.99, 'TT': 286.99, 'JQ': 393.99, 'JQ-TT': 284.99, 'QF-TT': 301.99, 'TT-VA': 247.99}",207,505.0,277.8502415458937,275.0,16.133297517132814,sabre,20180823_BNEMEL_22_14-2,competitor,-0.604903423525142,BNEMEL,13.109756097560975,tie,398.0,4,457.93705314009674,29.40173060608992,"{'JQ-QF': 424.0, 'VA': 398.0, 'JQ': 480.39, 'QF': 436.02}",207,280.0,275.4347826086956,275.0,1.4122720886966533,20180823
101,22_722_7,40,286.99,6,363.75666666666655,30.55965745025415,"{'JQ-VA': 376.99, 'TT': 286.99, 'JQ': 338.99, 'JQ-TT': 303.99, 'QF-TT': 354.99, 'TT-VA': 354.99}",210,540.0,315.1666666666667,275.0,78.71787084133223,sabre,20180823_BNEMEL_22_7-2,competitor,-0.47740339384647545,BNEMEL,11.764705882352942,tie,424.0,4,475.6889523809525,18.02513823710156,"{'JQ-QF': 424.0, 'VA': 458.01, 'JQ': 433.95, 'QF': 489.01}",210,640.0,333.2857142857143,275.0,94.41035486611987,20180823
102,3_23_2,64,338.99,7,506.269569892473,49.52670381890319,"{'QF-VA': 460.99, 'JQ-VA': 431.99, 'TT': 338.99, 'JQ': 543.99, 'JQ-TT': 340.99, 'QF-TT': 369.99, 'TT-VA': 429.99}",186,765.0,365.7795698924731,265.0,115.52610474542907,sabre,20180823_BNEMEL_3_2-2,competitor,-0.4004542906870409,BNEMEL,26.229508196721312,tie,474.74,4,621.2634408602152,63.20593873901618,"{'JQ-QF': 474.74, 'VA': 559.0, 'JQ': 498.74, 'QF': 590.94}",186,770.0,407.01612903225805,265.0,125.95513898108891,20180823
103,8_28_2,27,187.99,5,336.698520179372,41.921852104079356,"{'TT': 187.99, 'TT-VA': 284.99, 'JQ-TT': 194.99, 'JQ-VA': 304.99, 'QF-TT': 304.99}",223,590.0,288.69955156950675,275.0,52.0729248679437,sabre,20180823_BNEMEL_8_2-2,competitor,-1.1171338901005372,BNEMEL,6.887755102040816,tie,398.0,4,447.1780269058297,28.831277555091663,"{'JQ-QF': 406.74, 'VA': 398.0, 'JQ': 445.87, 'QF': 436.02}",223,540.0,285.6502242152466,275.0,43.60349175459168,20180823
104,8_78_7,53,228.99,6,350.7920304568526,34.52116174321352,"{'JQ-VA': 303.99, 'TT': 228.99, 'JQ': 375.99, 'JQ-TT': 235.99, 'QF-TT': 315.99, 'TT-VA': 294.99}",197,590.0,285.53299492385787,275.0,43.414179683800555,sabre,20180823_BNEMEL_8_7-2,competitor,-0.7380671645050001,BNEMEL,18.40277777777778,tie,398.0,4,459.3478680203047,27.40967138123678,"{'JQ-QF': 452.41, 'VA': 398.0, 'JQ': 485.87, 'QF': 436.02}",197,585.0,276.7258883248731,275.0,22.092477015059547,20180823
105,15_315_3,107,231.99,2,366.7964516129031,63.010568137850484,"{'QF-VA': 280.99, 'JQ-VA': 231.99}",93,1530.0,443.1720430107527,180.0,358.33839434546377,tie,20180823_BNEMKY_15_3-2,competitor,-0.883357041251778,BNEMKY,-382.14285714285717,competitor,436.92,2,498.79408602150534,25.133587186513687,"{'JQ-QF': 436.92, 'QF': 437.02}",93,2135.0,1268.3870967741937,295.0,455.0992254982295,20180823
106,15_715_7,117,282.99,5,455.7172727272727,58.985041406426674,"{'JQ-QF': 450.99, 'JQ-QF-VA': 445.99, 'QF-VA': 340.99, 'JQ-VA': 282.99, 'QF': 468.99}",88,2205.0,705.1136363636364,180.0,584.4429400349874,sabre,20180823_BNEMKY_15_7-2,competitor,-0.8942012085232692,BNEMKY,-201.72413793103448,tie,536.04,3,594.8930681818182,50.1852060986872,"{'JQ-QF': 552.57, 'VA': 554.0, 'QF': 536.04}",88,2880.0,1196.590909090909,180.0,633.2245273087351,20180823
107,22_1422_14,106,357.99,5,485.43999999999977,52.80923836380958,"{'JQ-QF': 486.99, 'JQ-QF-VA': 532.99, 'QF-VA': 375.99, 'JQ-VA': 357.99, 'QF': 504.99}",100,2205.0,672.7,180.0,546.6091155958939,sabre,20180823_BNEMKY_22_14-2,competitor,-0.5755747367244893,BNEMKY,-883.3333333333334,competitor,564.04,2,637.5077999999999,79.97540769208464,"{'JQ-QF': 617.46, 'QF': 564.04}",100,2880.0,1253.85,195.0,606.6815911417644,20180823
108,22_722_7,108,268.99,5,481.9899999999999,65.85977682988026,"{'JQ-QF': 412.99, 'JQ-QF-VA': 532.99, 'QF-VA': 364.99, 'JQ-VA': 268.99, 'QF': 468.99}",99,2205.0,764.8484848484849,180.0,598.9921188476176,sabre,20180823_BNEMKY_22_7-2,competitor,-1.0207070894828802,BNEMKY,-600.0,tie,543.55,3,613.6918181818181,76.23377666640783,"{'JQ-QF': 543.55, 'VA': 575.0, 'QF': 557.91}",99,2250.0,1103.080808080808,180.0,555.2438823738862,20180823
109,3_23_2,79,372.99,5,615.934881889764,83.68566537153431,"{'JQ-QF': 627.99, 'JQ-QF-VA': 525.99, 'QF-VA': 424.99, 'JQ-VA': 372.99, 'QF': 619.99}",127,2180.0,967.6771653543307,180.0,640.5326389945308,sabre,20180823_BNEMKY_3_2-2,competitor,-0.8243384541140514,BNEMKY,82.29166666666667,tie,680.46,3,856.0551181102361,67.9767893961823,"{'JQ-QF': 680.46, 'VA': 749.0, 'QF': 733.91}",127,2980.0,1321.5748031496064,180.0,564.5076871787394,20180823
110,8_28_2,112,251.99,3,466.76894736842087,95.05633032602508,"{'JQ-QF': 570.99, 'QF-VA': 306.99, 'JQ-VA': 251.99}",95,1680.0,695.3684210526316,180.0,515.353752757776,sabre,20180823_BNEMKY_8_2-2,competitor,-0.900273820389698,BNEMKY,-329.4117647058824,competitor,478.85,2,677.3520000000002,86.19587828423984,"{'JQ-QF': 478.85, 'QF': 594.88}",95,3030.0,1368.421052631579,200.0,675.7093448377104,20180823
111,8_78_7,107,302.99,5,541.1356310679608,84.72277835329629,"{'JQ-QF': 497.99, 'JQ-QF-VA': 512.99, 'QF-VA': 401.99, 'JQ-VA': 302.99, 'QF': 645.99}",103,2240.0,814.2718446601941,180.0,593.7197495976112,sabre,20180823_BNEMKY_8_7-2,competitor,-0.5248688075514042,BNEMKY,-1337.5,tie,462.02,3,674.0411650485437,119.02846611499359,"{'JQ-QF': 467.02, 'VA': 678.01, 'QF': 462.02}",103,2880.0,1377.0873786407767,180.0,639.0900103347946,20180823
112,15_315_3,49,626.99,4,659.8048148148147,6.957030692217044,"{'JQ-QF': 664.99, 'VA': 646.99, 'QF-VA': 667.99, 'JQ-VA': 626.99}",162,2325.0,1555.7407407407406,600.0,337.4922231550397,tie,20180823_BNEPER_15_3-2,competitor,-0.09250546260705912,BNEPER,21.68141592920354,sabre,684.99,4,757.07,59.95855302411276,"{'JQ-QF': 709.63, 'VA': 684.99, 'JQ': 779.57, 'QF': 706.0}",162,1810.0,858.858024691358,595.0,235.6425566412437,20180823
113,15_715_7,19,646.99,2,668.4421276595745,7.714341512246727,"{'VA': 646.99, 'QF-VA': 667.99}",188,3200.0,1980.1063829787233,600.0,518.6879161861614,competitor,20180823_BNEPER_15_7-2,competitor,-0.05873351983801913,BNEPER,5.621301775147929,sabre,684.99,4,768.5181382978725,72.6470536387945,"{'JQ-QF': 755.81, 'VA': 684.99, 'JQ': 848.54, 'QF': 706.0}",188,1890.0,861.9946808510638,595.0,226.5372559068405,20180823
114,22_1422_14,22,647.99,4,702.3102247191009,22.189062709001888,"{'JQ-QF': 697.99, 'VA': 647.99, 'QF-VA': 667.99, 'JQ-VA': 675.99}",178,2735.0,1840.5056179775281,600.0,548.0883805095816,tie,20180823_BNEPER_22_14-2,competitor,-0.14197749965277243,BNEPER,7.051282051282051,sabre,739.99,4,818.9655617977529,63.09567928628594,"{'JQ-QF': 755.81, 'VA': 739.99, 'JQ': 1038.58, 'QF': 772.0}",178,1540.0,835.6179775280899,595.0,197.11380782254847,20180823
115,22_722_7,30,707.99,3,770.6469767441861,22.55451636258985,"{'VA': 707.99, 'QF-VA': 745.99, 'JQ-VA': 735.99}",172,2840.0,1866.7441860465117,725.0,544.6353291688538,tie,20180823_BNEPER_22_7-2,competitor,-0.0950719642932809,BNEPER,10.56338028169014,sabre,775.3,3,881.3753488372095,59.49563157972679,"{'VA': 775.3, 'JQ': 944.58, 'QF': 848.01}",172,1810.0,887.5,595.0,251.48070275798324,20180823
116,3_23_2,41,667.99,3,726.7178106508876,30.137727432921622,"{'VA': 701.99, 'QF-VA': 667.99, 'JQ-VA': 701.99}",169,2710.0,1511.8047337278106,600.0,483.5666999606071,competitor,20180823_BNEPER_3_2-2,competitor,-0.09227683049147441,BNEPER,16.015625,sabre,729.63,5,864.0210059171599,60.131992996409174,"{'JQ-QF': 729.63, 'VA': 791.6, 'OD': 951.01, 'JQ': 822.94, 'QF': 848.01}",169,2295.0,963.2544378698225,595.0,358.22321169883855,20180823
117,8_28_2,21,647.99,2,665.8215789473685,4.769063958336886,"{'VA': 647.99, 'QF-VA': 667.99}",190,2895.0,1898.8157894736842,600.0,434.1604350320939,competitor,20180823_BNEPER_8_2-2,competitor,-0.02464544205929108,BNEPER,6.21301775147929,sabre,663.96,4,779.4912105263161,88.28215155202018,"{'JQ-QF': 712.59, 'VA': 663.96, 'JQ': 788.54, 'QF': 706.0}",190,1685.0,900.2631578947369,595.0,235.0344660316422,20180823
118,8_78_7,11,647.99,2,671.7057360406092,8.424963276815172,"{'VA': 647.99, 'QF-VA': 667.99}",197,2955.0,2097.944162436548,600.0,432.17675419469197,competitor,20180823_BNEPER_8_7-2,competitor,-0.08225435577709525,BNEPER,2.956989247311828,sabre,701.29,4,788.7146192893402,69.72458795717762,"{'JQ-QF': 770.59, 'VA': 701.29, 'JQ': 846.54, 'QF': 706.0}",197,1845.0,934.0355329949239,595.0,285.62781505127344,20180823
119,15_315_3,95,290.99,2,389.3709523809523,47.46625946444261,"{'JQ-QF-VA': 421.99, 'QF-VA': 290.99}",105,1615.0,386.14285714285717,145.0,367.19653688902986,tie,20180823_BNEROK_15_3-2,competitor,-0.6255885081961577,BNEROK,475.0,competitor,473.03,2,541.2793333333333,42.841508566833305,"{'JQ-QF': 498.03, 'QF': 473.03}",105,2500.0,1176.904761904762,255.0,533.1570436092758,20180823
120,15_715_7,102,358.99,2,462.1124489795917,52.52986687141229,"{'JQ-QF-VA': 476.99, 'QF-VA': 358.99}",98,1645.0,522.9081632653061,140.0,531.4771883988477,competitor,20180823_BNEROK_15_7-2,competitor,-0.4012368032535724,BNEROK,-1275.0,competitor,503.03,3,620.3220408163265,48.41676954436055,"{'JQ-QF': 503.03, 'VA': 559.01, 'QF': 564.11}",98,3075.0,1207.908163265306,145.0,643.9536079649098,20180823
121,22_1422_14,98,358.99,1,466.6076470588234,57.81089761902823,{'QF-VA': 358.99},102,1645.0,467.8921568627451,140.0,502.31564584102694,competitor,20180823_BNEROK_22_14-2,competitor,-0.5711579709741217,BNEROK,1225.0,competitor,564.03,2,653.192156862745,60.94479531912468,"{'JQ-QF': 582.02, 'QF': 564.03}",102,2805.0,1201.2254901960785,255.0,605.2429494497795,20180823
122,22_722_7,102,358.99,2,454.2451020408162,54.41010958679658,"{'JQ-QF-VA': 438.99, 'QF-VA': 358.99}",98,1645.0,481.9387755102041,145.0,502.02971153554705,competitor,20180823_BNEROK_22_7-2,competitor,-0.49873255522437937,BNEROK,-1275.0,tie,538.03,3,633.8518367346938,62.41049284543571,"{'JQ-QF': 556.01, 'VA': 559.01, 'QF': 538.03}",98,2805.0,1261.6836734693877,145.0,585.7192001122901,20180823
123,3_23_2,88,508.99,4,714.4274999999999,83.0044806399408,"{'JQ-QF': 737.99, 'JQ-QF-VA': 558.99, 'QF-VA': 508.99, 'QF': 756.99}",112,2240.0,859.4196428571429,140.0,753.4642950631479,sabre,20180823_BNEROK_3_2-2,competitor,-0.5344898720996483,BNEROK,183.33333333333334,competitor,781.04,2,1001.7677678571429,82.90652135001226,"{'JQ-QF': 866.14, 'QF': 781.04}",112,3115.0,1290.580357142857,145.0,580.0534867911838,20180823
124,8_28_2,106,461.99,5,708.1176595744679,115.42071095364192,"{'JQ-QF': 771.99, 'JQ-QF-VA': 486.99, 'VA': 674.99, 'QF-VA': 461.99, 'QF': 846.99}",94,2390.0,643.8297872340426,140.0,565.3138939324527,sabre,20180823_BNEROK_8_2-2,competitor,-0.821597870083768,BNEROK,-441.6666666666667,competitor,841.56,2,930.3698936170214,39.66813828013885,"{'JQ-QF': 841.56, 'QF': 869.06}",94,3135.0,1468.1382978723404,145.0,701.7006928801405,20180823
125,8_78_7,107,432.99,2,539.5383870967739,51.30313070560463,"{'JQ-QF-VA': 539.99, 'QF-VA': 432.99}",93,1645.0,547.6881720430108,140.0,539.1491682451605,competitor,20180823_BNEROK_8_7-2,competitor,-0.49435321831912965,BNEROK,-382.14285714285717,competitor,647.04,3,747.8678494623657,57.38346688212447,"{'JQ-QF': 647.04, 'VA': 659.01, 'QF': 652.11}",93,2530.0,1117.47311827957,145.0,635.3771661708166,20180823
126,15_3,42,146.99,5,211.53807692307691,20.328405108491022,"{'TT': 146.99, 'TT-VA': 191.99, 'JQ-TT': 155.99, 'JQ-VA': 200.99, 'QF-TT': 206.99}",208,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_15_3-2,competitor,-0.632832165453432,BNESYD,12.650602409638553,tie,240.01,4,285.2506730769231,22.661231115719307,"{'JQ-QF': 265.94, 'VA': 240.01, 'JQ': 321.85, 'QF': 270.03}",208,185.0,185.0,185.0,0.0,20180823
127,15_715_7,60,179.99,7,240.27947368421056,20.249904166912618,"{'QF-VA': 265.99, 'JQ-VA': 217.99, 'TT': 179.99, 'JQ-TT': 191.99, 'JQ-QF': 252.99, 'QF-TT': 214.99, 'TT-VA': 204.99}",190,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_15_7-2,competitor,-0.5556975387521528,BNESYD,23.076923076923077,tie,280.01,4,306.50857894736845,14.952727860049395,"{'JQ-QF': 309.94, 'VA': 280.01, 'JQ': 333.85, 'QF': 280.02}",190,185.0,185.0,185.0,0.0,20180823
128,22_1422_14,60,259.99,6,348.7547058823528,23.227677115614107,"{'QF-VA': 369.99, 'JQ-VA': 311.99, 'TT': 287.99, 'JQ-TT': 259.99, 'QF-TT': 340.99, 'TT-VA': 298.99}",187,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_22_14-2,competitor,-0.47697988384168616,BNESYD,23.62204724409449,tie,384.0,4,431.14304812834223,30.09306064067723,"{'JQ-QF': 405.94, 'VA': 384.0, 'JQ': 471.85, 'QF': 408.02}",187,185.0,185.0,185.0,0.0,20180823
129,22_722_7,64,172.99,6,239.69967741935483,21.222161107143197,"{'QF-VA': 259.99, 'JQ-VA': 206.99, 'TT': 172.99, 'JQ-TT': 172.99, 'QF-TT': 205.99, 'TT-VA': 191.99}",186,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_22_7-2,competitor,-0.5839065841956181,BNESYD,26.229508196721312,tie,274.0,4,307.91655913978497,21.02741983347554,"{'JQ-QF': 305.94, 'VA': 274.0, 'JQ': 374.85, 'QF': 275.01}",186,185.0,185.0,185.0,0.0,20180823
130,3_23_2,69,242.99,7,322.0291061452514,29.66505209923737,"{'VA': 349.99, 'QF-VA': 335.99, 'JQ-VA': 274.99, 'TT': 242.99, 'JQ-TT': 257.99, 'QF-TT': 242.99, 'TT-VA': 257.99}",179,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_3_2-2,competitor,-0.4816659121774557,BNESYD,31.363636363636363,tie,360.03,3,397.79357541899435,19.79302494776287,"{'JQ-QF': 433.94, 'VA': 380.0, 'QF': 360.03}",179,185.0,185.0,185.0,0.0,20180823
131,8_28_2,51,160.99,6,252.6231658291457,22.8895261992003,"{'JQ-VA': 242.99, 'TT': 172.99, 'JQ': 274.99, 'JQ-TT': 160.99, 'QF-TT': 252.99, 'TT-VA': 237.99}",199,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_8_2-2,competitor,-0.9003664823902104,BNESYD,17.22972972972973,tie,305.94,4,335.3442211055275,19.810861837354377,"{'JQ-QF': 305.94, 'VA': 320.0, 'JQ': 353.86, 'QF': 360.03}",199,185.0,185.0,185.0,0.0,20180823
132,8_78_7,47,207.99,6,253.62054187192112,18.606302913818286,"{'JQ-VA': 236.99, 'TT': 207.99, 'JQ': 268.99, 'JQ-TT': 216.99, 'QF-TT': 207.99, 'TT-VA': 227.99}",203,185.0,185.0,185.0,0.0,sabre,20180823_BNESYD_8_7-2,competitor,-0.4901677965286792,BNESYD,15.064102564102564,tie,309.94,3,325.4128078817734,13.693321943164321,"{'JQ-QF': 309.94, 'VA': 310.0, 'QF': 320.02}",203,185.0,185.0,185.0,0.0,20180823
