,Unnamed: 0,itinerary,ap_los,market,travel_time,fare,provider,search_date,ond,is_duplicate,price_rank_abs,time_rank_abs,price_rank,time_rank
244,1492,VA0877-VA0800,22_14,MELSYD,180,429.99,sabre,20180823,MELSYD,N,48,1,20,1
245,1493,VA0871-VA0898,22_14,MELSYD,180,429.99,sabre,20180823,MELSYD,N,48,1,20,1
246,1494,VA0871-VA0894,22_14,MELSYD,180,429.99,sabre,20180823,MELSYD,N,48,1,20,1
247,1495,VA0871-VA0808,22_14,MELSYD,180,429.99,sabre,20180823,MELSYD,N,48,1,20,1
248,219530,JQ0602-TT0211,22_14,MELSYD,180,266.99,competitor,20180823,MELSYD,N,1,1,1,1
249,219531,JQ0608-TT0211,22_14,MELSYD,180,266.99,competitor,20180823,MELSYD,N,1,1,1,1
250,219532,JQ0602-JQ0501,22_14,MELSYD,180,273.99,competitor,20180823,MELSYD,Y,2,1,2,1
251,219533,JQ0608-JQ0501,22_14,MELSYD,180,273.99,competitor,20180823,MELSYD,Y,2,1,2,1
252,219534,JQ0602-JQ0603,22_14,MELSYD,180,279.99,competitor,20180823,MELSYD,Y,3,1,3,1
253,219535,JQ0602-JQ0605,22_14,MELSYD,180,279.99,competitor,20180823,MELSYD,Y,3,1,3,1
254,219536,JQ0608-JQ0603,22_14,MELSYD,180,279.99,competitor,20180823,MELSYD,Y,3,1,3,1
255,219537,JQ0608-JQ0605,22_14,MELSYD,180,279.99,competitor,20180823,MELSYD,Y,3,1,3,1
256,219538,JQ0602-TT0287,22_14,MELSYD,180,285.99,competitor,20180823,MELSYD,N,4,1,4,1
257,219539,JQ0608-TT0287,22_14,MELSYD,180,285.99,competitor,20180823,MELSYD,N,4,1,4,1
258,219540,JQ0606-TT0211,22_14,MELSYD,180,286.99,competitor,20180823,MELSYD,N,5,1,5,1
259,219541,JQ0610-TT0211,22_14,MELSYD,180,286.99,competitor,20180823,MELSYD,N,5,1,5,1
260,219542,TT0206-TT0211,22_14,MELSYD,185,293.99,competitor,20180823,MELSYD,N,6,2,6,2
261,219543,TT0252-TT0211,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,N,6,1,6,1
262,219544,TT0256-TT0211,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,N,6,1,6,1
263,219545,TT0264-TT0211,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,N,6,1,6,1
264,219546,TT0272-TT0211,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,N,6,1,6,1
265,219547,TT0282-TT0211,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,N,6,1,6,1
266,219548,JQ0606-JQ0501,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,Y,6,1,6,1
267,219549,JQ0610-JQ0501,22_14,MELSYD,180,293.99,competitor,20180823,MELSYD,Y,6,1,6,1
268,219550,JQ0606-JQ0603,22_14,MELSYD,180,299.99,competitor,20180823,MELSYD,Y,7,1,7,1
269,219551,JQ0606-JQ0605,22_14,MELSYD,180,299.99,competitor,20180823,MELSYD,Y,7,1,7,1
270,219552,JQ0610-JQ0603,22_14,MELSYD,180,299.99,competitor,20180823,MELSYD,Y,7,1,7,1
271,219553,JQ0610-JQ0605,22_14,MELSYD,180,299.99,competitor,20180823,MELSYD,Y,7,1,7,1
272,219554,JQ0500-TT0211,22_14,MELSYD,180,300.99,competitor,20180823,MELSYD,N,8,1,8,1
273,219555,JQ0502-TT0211,22_14,MELSYD,180,300.99,competitor,20180823,MELSYD,N,8,1,8,1
274,219556,JQ0524-TT0211,22_14,MELSYD,180,300.99,competitor,20180823,MELSYD,N,8,1,8,1
275,219557,JQ0520-TT0211,22_14,MELSYD,180,300.99,competitor,20180823,MELSYD,N,8,1,8,1
276,219558,JQ0602-JQ0611,22_14,MELSYD,180,303.99,competitor,20180823,MELSYD,Y,9,1,9,1
277,219559,JQ0608-JQ0611,22_14,MELSYD,180,303.99,competitor,20180823,MELSYD,Y,9,1,9,1
278,219560,JQ0606-TT0287,22_14,MELSYD,180,305.99,competitor,20180823,MELSYD,N,10,1,10,1
279,219561,JQ0610-TT0287,22_14,MELSYD,180,305.99,competitor,20180823,MELSYD,N,10,1,10,1
280,219562,TT0206-JQ0603,22_14,MELSYD,185,306.99,competitor,20180823,MELSYD,N,11,2,11,2
281,219563,TT0206-JQ0605,22_14,MELSYD,185,306.99,competitor,20180823,MELSYD,N,11,2,11,2
282,219564,TT0252-JQ0603,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
283,219565,TT0252-JQ0605,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
284,219566,TT0256-JQ0603,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
285,219567,TT0256-JQ0605,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
286,219568,TT0264-JQ0603,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
287,219569,TT0264-JQ0605,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
288,219570,TT0272-JQ0603,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
289,219571,TT0272-JQ0605,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
290,219572,TT0282-JQ0603,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
291,219573,TT0282-JQ0605,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
292,219574,JQ0604-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
293,219575,VA0803-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
294,219576,VA0811-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
295,219577,VA0813-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
296,219578,VA0815-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
297,219579,VA0817-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
298,219580,VA0823-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
299,219581,VA0895-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
300,219582,VA0899-TT0211,22_14,MELSYD,180,306.99,competitor,20180823,MELSYD,N,11,1,11,1
301,219583,JQ0500-JQ0501,22_14,MELSYD,180,307.99,competitor,20180823,MELSYD,Y,12,1,12,1
302,219584,JQ0502-JQ0501,22_14,MELSYD,180,307.99,competitor,20180823,MELSYD,Y,12,1,12,1
303,219585,JQ0524-JQ0501,22_14,MELSYD,180,307.99,competitor,20180823,MELSYD,Y,12,1,12,1
304,219586,JQ0520-JQ0501,22_14,MELSYD,180,307.99,competitor,20180823,MELSYD,Y,12,1,12,1
305,219587,TT0206-TT0287,22_14,MELSYD,185,312.99,competitor,20180823,MELSYD,N,13,2,13,2
306,219588,TT0252-TT0287,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
307,219589,TT0256-TT0287,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
308,219590,TT0264-TT0287,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
309,219591,TT0272-TT0287,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
310,219592,TT0282-TT0287,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
311,219593,TT0214-TT0211,22_14,MELSYD,185,312.99,competitor,20180823,MELSYD,N,13,2,13,2
312,219594,TT0228-TT0211,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
313,219595,TT0242-TT0211,22_14,MELSYD,180,312.99,competitor,20180823,MELSYD,N,13,1,13,1
314,219596,JQ0500-JQ0603,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
315,219597,JQ0500-JQ0605,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
316,219598,JQ0502-JQ0603,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
317,219599,JQ0502-JQ0605,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
318,219600,JQ0524-JQ0603,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
319,219601,JQ0524-JQ0605,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
320,219602,JQ0520-JQ0603,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
321,219603,JQ0520-JQ0605,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
322,219604,JQ0604-JQ0501,22_14,MELSYD,180,313.99,competitor,20180823,MELSYD,Y,14,1,14,1
323,219605,JQ0602-TT0229,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
324,219606,JQ0602-TT0247,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
325,219607,JQ0602-TT0251,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
326,219608,JQ0602-TT0253,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
327,219609,JQ0602-TT0263,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
328,219610,JQ0608-TT0229,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
329,219611,JQ0608-TT0247,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
330,219612,JQ0608-TT0251,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
331,219613,JQ0608-TT0253,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
332,219614,JQ0608-TT0263,22_14,MELSYD,180,314.99,competitor,20180823,MELSYD,N,15,1,15,1
333,219615,VA0803-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
334,219616,VA0803-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
335,219617,VA0811-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
336,219618,VA0811-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
337,219619,VA0813-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
338,219620,VA0813-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
339,219621,VA0815-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
340,219622,VA0815-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
341,219623,VA0817-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
342,219624,VA0817-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
343,219625,VA0823-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
344,219626,VA0823-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
345,219627,VA0895-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
346,219628,VA0895-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
347,219629,VA0899-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
348,219630,VA0899-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
349,219631,JQ0604-JQ0603,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,Y,16,1,16,1
350,219632,JQ0604-JQ0605,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,Y,16,1,16,1
351,219633,JQ0500-TT0287,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
352,219634,JQ0502-TT0287,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
353,219635,JQ0524-TT0287,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
354,219636,JQ0520-TT0287,22_14,MELSYD,180,319.99,competitor,20180823,MELSYD,N,16,1,16,1
355,219637,TT0206-JQ0501,22_14,MELSYD,185,322.99,competitor,20180823,MELSYD,N,17,2,17,2
356,219638,TT0252-JQ0501,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
357,219639,TT0256-JQ0501,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
358,219640,TT0264-JQ0501,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
359,219641,TT0272-JQ0501,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
360,219642,TT0282-JQ0501,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
361,219643,JQ0506-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
362,219644,JQ0508-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
363,219645,JQ0514-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
364,219646,JQ0518-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
365,219647,JQ0522-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
366,219648,JQ0526-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
367,219649,JQ0530-TT0211,22_14,MELSYD,180,322.99,competitor,20180823,MELSYD,N,17,1,17,1
368,219650,JQ0602-JQ0519,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
369,219651,JQ0602-JQ0517,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
370,219652,JQ0602-JQ0527,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
371,219653,JQ0602-JQ0529,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,Y,18,1,18,1
372,219654,JQ0608-JQ0519,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
373,219655,JQ0608-JQ0517,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
374,219656,JQ0608-JQ0527,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
375,219657,JQ0608-JQ0529,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,N,18,1,18,1
376,219658,JQ0606-JQ0611,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,Y,18,1,18,1
377,219659,JQ0610-JQ0611,22_14,MELSYD,180,323.99,competitor,20180823,MELSYD,Y,18,1,18,1
378,219660,TT0214-JQ0603,22_14,MELSYD,185,325.99,competitor,20180823,MELSYD,N,19,2,19,2
379,219661,TT0214-JQ0605,22_14,MELSYD,185,325.99,competitor,20180823,MELSYD,N,19,2,19,2
380,219662,TT0228-JQ0603,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
381,219663,TT0228-JQ0605,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
382,219664,TT0242-JQ0603,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
383,219665,TT0242-JQ0605,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
384,219666,JQ0604-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
385,219667,VA0803-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
386,219668,VA0811-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
387,219669,VA0813-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
388,219670,VA0815-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
389,219671,VA0817-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
390,219672,VA0823-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
391,219673,VA0895-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
392,219674,VA0899-TT0287,22_14,MELSYD,180,325.99,competitor,20180823,MELSYD,N,19,1,19,1
393,219675,QF0408-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
394,219676,QF0410-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
395,219677,QF0412-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
396,219678,QF0402-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
397,219679,QF0414-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
398,219680,QF0416-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
399,219681,QF0488-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
400,219682,QF0418-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
401,219683,QF0420-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
402,219684,QF0422-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
403,219685,QF0484-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
404,219686,QF0464-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
405,219687,QF0490-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
406,219688,QF0494-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
407,219689,QF0434-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
408,219690,QF0436-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
409,219691,QF0470-TT0211,22_14,MELSYD,180,326.99,competitor,20180823,MELSYD,N,20,1,20,1
410,219692,JQ0506-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
411,219693,JQ0508-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
412,219694,JQ0514-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
413,219695,JQ0518-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
414,219696,JQ0522-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
415,219697,JQ0526-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
416,219698,JQ0530-JQ0501,22_14,MELSYD,180,329.99,competitor,20180823,MELSYD,N,21,1,21,1
417,219699,TT0206-JQ0611,22_14,MELSYD,185,330.99,competitor,20180823,MELSYD,N,22,2,22,2
418,219700,TT0252-JQ0611,22_14,MELSYD,180,330.99,competitor,20180823,MELSYD,N,22,1,22,1
419,219701,TT0256-JQ0611,22_14,MELSYD,180,330.99,competitor,20180823,MELSYD,N,22,1,22,1
420,219702,TT0264-JQ0611,22_14,MELSYD,180,330.99,competitor,20180823,MELSYD,N,22,1,22,1
421,219703,TT0272-JQ0611,22_14,MELSYD,180,330.99,competitor,20180823,MELSYD,N,22,1,22,1
422,219704,TT0282-JQ0611,22_14,MELSYD,180,330.99,competitor,20180823,MELSYD,N,22,1,22,1
423,219705,TT0214-TT0287,22_14,MELSYD,185,331.99,competitor,20180823,MELSYD,N,23,2,23,2
424,219706,TT0228-TT0287,22_14,MELSYD,180,331.99,competitor,20180823,MELSYD,N,23,1,23,1
425,219707,TT0242-TT0287,22_14,MELSYD,180,331.99,competitor,20180823,MELSYD,N,23,1,23,1
426,219708,QF0478-TT0211,22_14,MELSYD,180,331.99,competitor,20180823,MELSYD,N,23,1,23,1
427,219709,QF0462-TT0211,22_14,MELSYD,180,331.99,competitor,20180823,MELSYD,N,23,1,23,1
428,219710,JQ0602-JQ0607,22_14,MELSYD,180,333.99,competitor,20180823,MELSYD,N,24,1,24,1
429,219711,JQ0602-JQ0609,22_14,MELSYD,180,333.99,competitor,20180823,MELSYD,N,24,1,24,1
430,219712,JQ0608-JQ0607,22_14,MELSYD,180,333.99,competitor,20180823,MELSYD,N,24,1,24,1
431,219713,JQ0608-JQ0609,22_14,MELSYD,180,333.99,competitor,20180823,MELSYD,N,24,1,24,1
432,219714,JQ0602-VA0800,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
433,219715,JQ0602-VA0804,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
434,219716,JQ0602-VA0806,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
435,219717,JQ0602-VA0808,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
436,219718,JQ0602-VA0810,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
437,219719,JQ0602-VA0812,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
438,219720,JQ0602-VA0814,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
439,219721,JQ0602-VA0816,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
440,219722,JQ0602-VA0894,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
441,219723,JQ0602-VA0898,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
442,219724,JQ0608-VA0800,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
443,219725,JQ0608-VA0804,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
444,219726,JQ0608-VA0806,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
445,219727,JQ0608-VA0808,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
446,219728,JQ0608-VA0810,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
447,219729,JQ0608-VA0812,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
448,219730,JQ0608-VA0814,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
449,219731,JQ0608-VA0816,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
450,219732,JQ0608-VA0894,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
451,219733,JQ0608-VA0898,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
452,219734,JQ0606-TT0229,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
453,219735,JQ0606-TT0247,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
454,219736,JQ0606-TT0251,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
455,219737,JQ0606-TT0253,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
456,219738,JQ0606-TT0263,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
457,219739,JQ0610-TT0229,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
458,219740,JQ0610-TT0247,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
459,219741,JQ0610-TT0251,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
460,219742,JQ0610-TT0253,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
461,219743,JQ0610-TT0263,22_14,MELSYD,180,334.99,competitor,20180823,MELSYD,N,25,1,25,1
462,219744,VA0803-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
463,219745,VA0811-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
464,219746,VA0813-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
465,219747,VA0815-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
466,219748,VA0817-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
467,219749,VA0823-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
468,219750,VA0895-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
469,219751,VA0899-JQ0501,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
470,219752,JQ0506-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
471,219753,JQ0506-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
472,219754,JQ0508-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
473,219755,JQ0508-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
474,219756,JQ0514-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
475,219757,JQ0514-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
476,219758,JQ0518-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
477,219759,JQ0518-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
478,219760,JQ0522-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
479,219761,JQ0522-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
480,219762,JQ0526-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
481,219763,JQ0526-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
482,219764,JQ0530-JQ0603,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
483,219765,JQ0530-JQ0605,22_14,MELSYD,180,335.99,competitor,20180823,MELSYD,N,26,1,26,1
484,219766,JQ0500-JQ0611,22_14,MELSYD,180,337.99,competitor,20180823,MELSYD,N,27,1,27,1
485,219767,JQ0502-JQ0611,22_14,MELSYD,180,337.99,competitor,20180823,MELSYD,N,27,1,27,1
486,219768,JQ0524-JQ0611,22_14,MELSYD,180,337.99,competitor,20180823,MELSYD,N,27,1,27,1
487,219769,JQ0520-JQ0611,22_14,MELSYD,180,337.99,competitor,20180823,MELSYD,N,27,1,27,1
488,219770,QF0408-JQ0603,22_14,MELSYD,180,339.99,competitor,20180823,MELSYD,Y,28,1,28,1
489,219771,QF0408-JQ0605,22_14,MELSYD,180,339.99,competitor,20180823,MELSYD,Y,28,1,28,1
490,219772,QF0410-JQ0603,22_14,MELSYD,180,339.99,competitor,20180823,MELSYD,Y,28,1,28,1
