,date,count
666,2020-06-04 15:28:05.860716,8390
667,2020-06-04 15:28:15.894522,8396
668,2020-06-04 15:28:25.898125,8400
669,2020-06-04 15:28:35.894006,8400
670,2020-06-04 15:28:45.954372,8397
671,2020-06-04 15:28:55.792893,8403
672,2020-06-04 15:29:05.814482,8399
673,2020-06-04 15:29:15.910056,8412
674,2020-06-04 15:29:25.814778,8417
675,2020-06-04 15:29:36.288884,8425
676,2020-06-04 15:29:45.993828,8450
677,2020-06-04 15:29:55.923935,8445
678,2020-06-04 15:30:06.246838,8452
679,2020-06-04 15:30:15.813936,8454
680,2020-06-04 15:30:25.978771,8460
681,2020-06-04 15:30:35.830109,8457
682,2020-06-04 15:30:45.909370,8458
683,2020-06-04 15:30:55.957437,8456
684,2020-06-04 15:31:05.860594,8467
685,2020-06-04 15:31:15.789251,8476
686,2020-06-04 15:31:25.988614,8481
687,2020-06-04 15:31:35.777024,8484
688,2020-06-04 15:31:45.830691,8505
689,2020-06-04 15:31:55.847276,8521
690,2020-06-04 15:32:06.084190,8511
691,2020-06-04 15:32:15.894011,8506
692,2020-06-04 15:32:25.833481,8507
693,2020-06-04 15:32:35.848922,8514
694,2020-06-04 15:32:45.832473,8534
695,2020-06-04 15:32:56.044871,8530
696,2020-06-04 15:33:05.988338,8525
697,2020-06-04 15:33:15.958272,8530
698,2020-06-04 15:33:25.814190,8537
699,2020-06-04 15:33:35.922959,8536
700,2020-06-04 15:33:45.959730,8541
701,2020-06-04 15:33:56.269141,8546
702,2020-06-04 15:34:05.814062,8537
703,2020-06-04 15:34:16.041487,8544
704,2020-06-04 15:34:25.859805,8541
705,2020-06-04 15:34:35.845956,8547
706,2020-06-04 15:34:46.023445,8543
707,2020-06-04 15:34:55.944767,8546
708,2020-06-04 15:35:05.875912,8535
709,2020-06-04 15:35:15.976402,8535
710,2020-06-04 15:35:25.990576,8546
711,2020-06-04 15:35:35.830731,8552
712,2020-06-04 15:35:45.913872,8548
713,2020-06-04 15:35:55.814112,8554
714,2020-06-04 15:36:05.885385,8564
715,2020-06-04 15:36:15.861972,8549
716,2020-06-04 15:36:25.863116,8550
717,2020-06-04 15:36:35.831443,8543
718,2020-06-04 15:36:46.024762,8535
719,2020-06-04 15:36:55.913224,8537
720,2020-06-04 15:37:05.899630,8555
721,2020-06-04 15:37:15.830891,8554
722,2020-06-04 15:37:25.770285,8547
723,2020-06-04 15:37:35.847863,8550
724,2020-06-04 15:37:46.053560,8548
725,2020-06-04 15:37:55.798131,8571
726,2020-06-04 15:38:05.976349,8568
727,2020-06-04 15:38:15.976575,8558
728,2020-06-04 15:38:25.971973,8562
729,2020-06-04 15:38:35.991871,8562
730,2020-06-04 15:38:45.795739,8561
731,2020-06-04 15:38:55.784017,8563
732,2020-06-04 15:39:05.795368,8575
733,2020-06-04 15:39:16.168505,8583
734,2020-06-04 15:39:25.782098,8580
735,2020-06-04 15:39:35.846823,8583
736,2020-06-04 15:39:45.993015,8584
737,2020-06-04 15:39:55.893715,8588
738,2020-06-04 15:40:05.829784,8582
739,2020-06-04 15:40:15.863076,8593
740,2020-06-04 15:40:26.189557,8598
741,2020-06-04 15:40:35.847674,8592
742,2020-06-04 15:40:45.799520,8590
743,2020-06-04 15:40:55.873028,8600
744,2020-06-04 15:41:05.958428,8595
745,2020-06-04 15:41:15.911198,8596
746,2020-06-04 15:41:25.980522,8599
747,2020-06-04 15:41:35.798228,8596
748,2020-06-04 15:41:45.826956,8600
749,2020-06-04 15:41:55.814688,8597
750,2020-06-04 15:42:05.881275,8605
751,2020-06-04 15:42:15.790108,8600
752,2020-06-04 15:42:25.796578,8619
753,2020-06-04 15:42:35.989511,8619
754,2020-06-04 15:42:45.979497,8617
755,2020-06-04 15:42:55.814532,8612
756,2020-06-04 15:43:05.883275,8611
757,2020-06-04 15:43:16.253921,8610
758,2020-06-04 15:43:25.768005,8602
759,2020-06-04 15:43:35.849466,8602
760,2020-06-04 15:43:46.001584,8605
761,2020-06-04 15:43:55.879105,8595
762,2020-06-04 15:44:05.815441,8601
763,2020-06-04 15:44:15.996651,8606
764,2020-06-04 15:44:25.994444,8627
765,2020-06-04 15:44:35.861745,8630
766,2020-06-04 15:44:45.869288,8630
767,2020-06-04 15:44:56.197264,8638
768,2020-06-04 15:45:05.813683,8641
769,2020-06-04 15:45:15.982705,8646
770,2020-06-04 15:45:25.823590,8644
771,2020-06-04 15:45:35.982779,8646
772,2020-06-04 15:45:45.782083,8652
773,2020-06-04 15:45:55.871699,8665
774,2020-06-04 15:46:05.880499,8663
775,2020-06-04 15:46:15.880064,8661
776,2020-06-04 15:46:25.951175,8659
777,2020-06-04 15:46:35.833682,8684
778,2020-06-04 15:46:45.823481,8686
779,2020-06-04 15:46:55.846983,8672
780,2020-06-04 15:47:06.066794,8670
781,2020-06-04 15:47:15.854027,8680
782,2020-06-04 15:47:25.824203,8686
783,2020-06-04 15:47:35.815062,8680
784,2020-06-04 15:47:45.966248,8673
785,2020-06-04 15:47:55.785105,8665
786,2020-06-04 15:48:05.814789,8665
787,2020-06-04 15:48:15.836105,8658
788,2020-06-04 15:48:25.862571,8671
789,2020-06-04 15:48:36.063542,8680
790,2020-06-04 15:48:45.986051,8695
791,2020-06-04 15:48:55.845445,8672
792,2020-06-04 15:49:05.844722,8646
793,2020-06-04 15:49:15.927305,8641
794,2020-06-04 15:49:25.782214,8643
795,2020-06-04 15:49:35.881716,8643
796,2020-06-04 15:49:46.069288,8640
797,2020-06-04 15:49:55.859424,8636
798,2020-06-04 15:50:06.024600,8633
799,2020-06-04 15:50:15.882653,8648
800,2020-06-04 15:50:25.816839,8651
801,2020-06-04 15:50:35.843603,8661
802,2020-06-04 15:50:46.378110,8671
803,2020-06-04 15:50:56.226536,8664
804,2020-06-04 15:51:05.833191,8652
805,2020-06-04 15:51:16.231790,8636
806,2020-06-04 15:51:25.873493,8642
807,2020-06-04 15:51:35.939481,8645
808,2020-06-04 15:51:46.013152,8660
809,2020-06-04 15:51:55.864794,8666
810,2020-06-04 15:52:05.853317,8674
811,2020-06-04 15:52:15.897920,8671
812,2020-06-04 15:52:25.816301,8685
813,2020-06-04 15:52:36.052808,8680
814,2020-06-04 15:52:46.138699,8670
815,2020-06-04 15:52:55.879692,8679
816,2020-06-04 15:53:05.867333,8653
817,2020-06-04 15:53:15.991307,8661
818,2020-06-04 15:53:25.950170,8659
819,2020-06-04 15:53:35.835760,8665
820,2020-06-04 15:53:45.906174,8662
821,2020-06-04 15:53:56.235624,8669
822,2020-06-04 15:54:05.852070,8670
823,2020-06-04 15:54:15.853034,8673
824,2020-06-04 15:54:25.966540,8675
825,2020-06-04 15:54:35.959764,8669
826,2020-06-04 15:54:45.806512,8671
827,2020-06-04 15:54:55.804915,8666
828,2020-06-04 15:55:05.935960,8682
829,2020-06-04 15:55:15.979851,8678
830,2020-06-04 15:55:25.964018,8681
831,2020-06-04 15:55:36.116522,8680
832,2020-06-04 15:55:45.884609,8686
833,2020-06-04 15:55:55.889334,8683
834,2020-06-04 15:56:05.798557,8676
835,2020-06-04 15:56:16.237742,8678
836,2020-06-04 15:56:25.829993,8681
837,2020-06-04 15:56:35.940236,8681
838,2020-06-04 15:56:45.968941,8678
839,2020-06-04 15:56:55.968339,8686
840,2020-06-04 15:57:05.832069,8689
841,2020-06-04 15:57:15.985249,8686
842,2020-06-04 15:57:25.864502,8682
843,2020-06-04 15:57:35.768425,8672
844,2020-06-04 15:57:45.797747,8669
845,2020-06-04 15:57:55.962410,8673
846,2020-06-04 15:58:05.928514,8676
847,2020-06-04 15:58:15.878624,8675
848,2020-06-04 15:58:25.912033,8667
849,2020-06-04 15:58:35.787909,8674
850,2020-06-04 15:58:45.846571,8673
851,2020-06-04 15:58:55.866794,8676
852,2020-06-04 15:59:05.975501,8676
853,2020-06-04 15:59:15.862709,8679
854,2020-06-04 15:59:25.814981,8674
855,2020-06-04 15:59:35.740906,8666
856,2020-06-04 15:59:45.851900,8671
857,2020-06-04 15:59:55.813617,8667
858,2020-06-04 16:00:05.863963,8666
859,2020-06-04 16:00:15.995445,8666
860,2020-06-04 16:00:25.785792,8676
861,2020-06-04 16:00:35.814925,8674
862,2020-06-04 16:00:45.959411,8664
863,2020-06-04 16:00:56.474648,8666
864,2020-06-04 16:01:05.833814,8665
865,2020-06-04 16:01:15.974923,8668
866,2020-06-04 16:01:25.962818,8670
867,2020-06-04 16:01:35.960013,8670
868,2020-06-04 16:01:45.799307,8673
869,2020-06-04 16:01:56.256006,8676
870,2020-06-04 16:02:05.990418,8672
871,2020-06-04 16:02:16.371767,8668
872,2020-06-04 16:02:25.900096,8663
873,2020-06-04 16:02:35.817972,8668
874,2020-06-04 16:02:45.976412,8681
875,2020-06-04 16:02:55.798385,8682
876,2020-06-04 16:03:06.022501,8681
877,2020-06-04 16:03:15.813511,8672
878,2020-06-04 16:03:25.845884,8675
879,2020-06-04 16:03:35.975769,8673
880,2020-06-04 16:03:45.922261,8692
881,2020-06-04 16:03:55.812901,8684
882,2020-06-04 16:04:05.973456,8691
883,2020-06-04 16:04:15.790489,8686
884,2020-06-04 16:04:25.958997,8679
885,2020-06-04 16:04:35.913158,8672
886,2020-06-04 16:04:45.815627,8671
887,2020-06-04 16:04:55.846416,8676
888,2020-06-04 16:05:05.745373,8669
889,2020-06-04 16:05:16.562653,8666
890,2020-06-04 16:05:25.977189,8665
891,2020-06-04 16:05:35.959758,8647
892,2020-06-04 16:05:45.959994,8662
893,2020-06-04 16:05:55.910318,8658
894,2020-06-04 16:06:05.885977,8655
895,2020-06-04 16:06:16.149494,8644
896,2020-06-04 16:06:26.004351,8648
897,2020-06-04 16:06:35.813900,8652
898,2020-06-04 16:06:45.984517,8642
899,2020-06-04 16:06:55.773583,8633
900,2020-06-04 16:07:05.866700,8629
901,2020-06-04 16:07:15.955489,8633
902,2020-06-04 16:07:25.998146,8635
903,2020-06-04 16:07:35.831315,8627
904,2020-06-04 16:07:45.912813,8631
905,2020-06-04 16:07:55.814359,8626
906,2020-06-04 16:08:05.830272,8608
907,2020-06-04 16:08:15.814476,8594
908,2020-06-04 16:08:25.862006,8588
909,2020-06-04 16:08:35.800403,8597
910,2020-06-04 16:08:45.953628,8607
911,2020-06-04 16:08:56.104913,8612
912,2020-06-04 16:09:05.973933,8623
913,2020-06-04 16:09:15.849750,8619
914,2020-06-04 16:09:25.815561,8611
915,2020-06-04 16:09:35.845952,8616
916,2020-06-04 16:09:45.863179,8612
917,2020-06-04 16:09:56.056809,8633
918,2020-06-04 16:10:06.187713,8639
919,2020-06-04 16:10:15.963210,8621
920,2020-06-04 16:10:25.814585,8622
921,2020-06-04 16:10:35.834041,8627
922,2020-06-04 16:10:45.798537,8640
923,2020-06-04 16:10:55.909771,8637
924,2020-06-04 16:11:05.770467,8638
925,2020-06-04 16:11:15.848304,8651
926,2020-06-04 16:11:25.832790,8636
927,2020-06-04 16:11:35.865459,8637
928,2020-06-04 16:11:45.911228,8638
929,2020-06-04 16:11:56.070260,8650
930,2020-06-04 16:12:05.813399,8650
931,2020-06-04 16:12:15.830422,8658
932,2020-06-04 16:12:25.857308,8649
933,2020-06-04 16:12:35.913673,8651
934,2020-06-04 16:12:45.831320,8646
935,2020-06-04 16:12:55.814302,8648
936,2020-06-04 16:13:05.930668,8650
937,2020-06-04 16:13:15.800443,8640
938,2020-06-04 16:13:25.845530,8639
939,2020-06-04 16:13:35.800762,8636
940,2020-06-04 16:13:45.829575,8639
941,2020-06-04 16:13:56.565845,8640
942,2020-06-04 16:14:05.815207,8646
943,2020-06-04 16:14:15.973096,8651
944,2020-06-04 16:14:25.815549,8653
945,2020-06-04 16:14:35.798858,8645
946,2020-06-04 16:14:45.775604,8644
947,2020-06-04 16:14:55.836008,8654
948,2020-06-04 16:15:05.846445,8656
949,2020-06-04 16:15:15.946260,8660
950,2020-06-04 16:15:25.815111,8666
951,2020-06-04 16:15:35.834025,8671
952,2020-06-04 16:15:45.850927,8672
953,2020-06-04 16:15:55.973749,8675
954,2020-06-04 16:16:05.989529,8674
955,2020-06-04 16:16:15.868045,8677
956,2020-06-04 16:16:25.831438,8666
957,2020-06-04 16:16:35.940000,8657
958,2020-06-04 16:16:45.960829,8652
959,2020-06-04 16:16:55.911448,8641
960,2020-06-04 16:17:06.081411,8641
961,2020-06-04 16:17:15.863146,8645
962,2020-06-04 16:17:25.814974,8646
963,2020-06-04 16:17:36.095042,8644
964,2020-06-04 16:17:45.814429,8636
965,2020-06-04 16:17:55.973794,8630
966,2020-06-04 16:18:05.941647,8629
967,2020-06-04 16:18:15.742025,8626
968,2020-06-04 16:18:25.815214,8632
969,2020-06-04 16:18:35.774581,8637
970,2020-06-04 16:18:45.999391,8618
971,2020-06-04 16:18:55.846017,8619
972,2020-06-04 16:19:05.830519,8625
973,2020-06-04 16:19:15.899088,8632
974,2020-06-04 16:19:25.928771,8630
975,2020-06-04 16:19:35.814324,8638
976,2020-06-04 16:19:45.852527,8638
977,2020-06-04 16:19:55.961148,8635
978,2020-06-04 16:20:05.830224,8632
979,2020-06-04 16:20:15.965102,8628
980,2020-06-04 16:20:25.832660,8651
981,2020-06-04 16:20:35.799536,8652
982,2020-06-04 16:20:45.813979,8649
983,2020-06-04 16:20:55.953122,8647
984,2020-06-04 16:21:05.815338,8630
985,2020-06-04 16:21:16.248336,8629
986,2020-06-04 16:21:25.831018,8627
987,2020-06-04 16:21:35.878631,8625
988,2020-06-04 16:21:45.878150,8628
989,2020-06-04 16:21:55.800029,8631
990,2020-06-04 16:22:05.798797,8631
991,2020-06-04 16:22:15.878746,8625
992,2020-06-04 16:22:25.924810,8620
993,2020-06-04 16:22:35.830659,8623
994,2020-06-04 16:22:45.818990,8634
995,2020-06-04 16:22:55.815031,8623
996,2020-06-04 16:23:05.929619,8618
997,2020-06-04 16:23:16.044302,8605
998,2020-06-04 16:23:25.830265,8606
999,2020-06-04 16:23:35.836188,8619
1000,2020-06-04 16:23:45.799150,8611
1001,2020-06-04 16:23:55.957196,8617
1002,2020-06-04 16:24:06.300672,8622
1003,2020-06-04 16:24:15.846221,8621
1004,2020-06-04 16:24:26.038345,8621
1005,2020-06-04 16:24:35.855236,8629
1006,2020-06-04 16:24:45.925822,8624
1007,2020-06-04 16:24:55.812135,8640
1008,2020-06-04 16:25:05.959371,8640
1009,2020-06-04 16:25:15.907098,8636
1010,2020-06-04 16:25:25.847856,8645
1011,2020-06-04 16:25:35.814524,8649
1012,2020-06-04 16:25:45.777800,8639
1013,2020-06-04 16:25:55.963529,8635
1014,2020-06-04 16:26:05.963067,8640
1015,2020-06-04 16:26:15.973849,8650
1016,2020-06-04 16:26:25.752303,8648
1017,2020-06-04 16:26:35.814366,8648
1018,2020-06-04 16:26:45.910005,8653
1019,2020-06-04 16:26:55.814333,8659
1020,2020-06-04 16:27:05.847461,8646
1021,2020-06-04 16:27:15.846776,8646
1022,2020-06-04 16:27:25.862892,8647
1023,2020-06-04 16:27:35.815514,8646
1024,2020-06-04 16:27:45.864073,8631
1025,2020-06-04 16:27:55.799221,8620
1026,2020-06-04 16:28:05.849693,8616
1027,2020-06-04 16:28:15.927656,8610
1028,2020-06-04 16:28:25.768972,8619
1029,2020-06-04 16:28:35.849928,8606
1030,2020-06-04 16:28:45.859627,8602
1031,2020-06-04 16:28:55.831914,8604
1032,2020-06-04 16:29:05.847260,8614
1033,2020-06-04 16:29:15.815424,8602
1034,2020-06-04 16:29:25.848486,8601
1035,2020-06-04 16:29:35.884749,8599
1036,2020-06-04 16:29:45.813717,8602
1037,2020-06-04 16:29:55.957943,8601
1038,2020-06-04 16:30:06.267415,8595
1039,2020-06-04 16:30:15.750904,8607
1040,2020-06-04 16:30:25.876386,8605
1041,2020-06-04 16:30:35.959119,8602
1042,2020-06-04 16:30:45.784548,8589
1043,2020-06-04 16:30:55.912282,8567
1044,2020-06-04 16:31:05.972314,8584
1045,2020-06-04 16:31:15.831308,8587
1046,2020-06-04 16:31:25.798862,8587
1047,2020-06-04 16:31:35.759732,8598
1048,2020-06-04 16:31:45.946116,8578
1049,2020-06-04 16:31:56.003849,8577
1050,2020-06-04 16:32:05.823311,8577
1051,2020-06-04 16:32:16.039784,8582
1052,2020-06-04 16:32:25.958972,8580
1053,2020-06-04 16:32:35.800034,8583
1054,2020-06-04 16:32:46.038823,8587
1055,2020-06-04 16:32:55.991366,8584
1056,2020-06-04 16:33:05.847068,8589
1057,2020-06-04 16:33:15.875872,8593
1058,2020-06-04 16:33:25.987369,8591
1059,2020-06-04 16:33:35.750876,8609
1060,2020-06-04 16:33:45.830865,8600
1061,2020-06-04 16:33:55.903038,8597
1062,2020-06-04 16:34:05.798599,8602
1063,2020-06-04 16:34:15.832768,8606
1064,2020-06-04 16:34:25.830000,8609
1065,2020-06-04 16:34:35.968799,8606
1066,2020-06-04 16:34:45.798656,8597
1067,2020-06-04 16:34:55.959789,8600
1068,2020-06-04 16:35:05.845889,8618
1069,2020-06-04 16:35:16.008575,8607
1070,2020-06-04 16:35:25.862520,8621
1071,2020-06-04 16:35:35.821542,8626
1072,2020-06-04 16:35:45.792797,8626
1073,2020-06-04 16:35:55.764826,8636
1074,2020-06-04 16:36:05.944499,8639
1075,2020-06-04 16:36:15.847964,8635
1076,2020-06-04 16:36:25.849054,8637
1077,2020-06-04 16:36:35.769477,8638
1078,2020-06-04 16:36:45.930329,8642
1079,2020-06-04 16:36:55.785167,8649
1080,2020-06-04 16:37:05.788606,8637
1081,2020-06-04 16:37:16.076076,8634
1082,2020-06-04 16:37:26.011575,8632
1083,2020-06-04 16:37:35.886083,8640
1084,2020-06-04 16:37:45.814800,8628
1085,2020-06-04 16:37:55.872506,8617
1086,2020-06-04 16:38:05.935059,8622
1087,2020-06-04 16:38:15.796533,8614
1088,2020-06-04 16:38:25.774579,8616
1089,2020-06-04 16:38:35.958981,8617
1090,2020-06-04 16:38:45.804223,8616
1091,2020-06-04 16:38:55.950929,8620
1092,2020-06-04 16:39:05.961746,8619
1093,2020-06-04 16:39:15.753607,8610
1094,2020-06-04 16:39:25.797566,8609
1095,2020-06-04 16:39:35.837950,8636
1096,2020-06-04 16:39:45.732396,8627
1097,2020-06-04 16:39:55.816446,8626
1098,2020-06-04 16:40:05.832396,8628
1099,2020-06-04 16:40:16.133243,8628
1100,2020-06-04 16:40:25.862741,8666
1101,2020-06-04 16:40:35.778768,8667
1102,2020-06-04 16:40:45.815414,8672
1103,2020-06-04 16:40:56.060797,8672
1104,2020-06-04 16:41:05.830768,8670
1105,2020-06-04 16:41:15.776785,8676
1106,2020-06-04 16:41:25.792613,8659
1107,2020-06-04 16:41:35.956539,8660
1108,2020-06-04 16:41:45.926776,8665
1109,2020-06-04 16:41:55.814960,8657
1110,2020-06-04 16:42:06.313650,8661
1111,2020-06-04 16:42:15.813775,8669
1112,2020-06-04 16:42:25.954033,8674
1113,2020-06-04 16:42:35.798619,8678
1114,2020-06-04 16:42:45.791629,8715
1115,2020-06-04 16:42:55.832838,8723
1116,2020-06-04 16:43:06.148414,8718
1117,2020-06-04 16:43:15.816096,8708
1118,2020-06-04 16:43:25.830321,8696
1119,2020-06-04 16:43:35.974972,8689
1120,2020-06-04 16:43:45.940858,8678
1121,2020-06-04 16:43:55.953176,8669
1122,2020-06-04 16:44:05.814598,8662
1123,2020-06-04 16:44:15.846711,8657
1124,2020-06-04 16:44:25.814284,8652
1125,2020-06-04 16:44:35.950952,8660
1126,2020-06-04 16:44:45.798779,8667
1127,2020-06-04 16:44:56.928199,8667
1128,2020-06-04 16:45:05.831515,8662
1129,2020-06-04 16:45:15.897848,8672
1130,2020-06-04 16:45:25.814319,8667
1131,2020-06-04 16:45:35.798825,8675
1132,2020-06-04 16:45:45.751695,8676
1133,2020-06-04 16:45:55.973011,8687
1134,2020-06-04 16:46:05.831114,8688
1135,2020-06-04 16:46:15.818297,8665
1136,2020-06-04 16:46:25.821206,8669
1137,2020-06-04 16:46:35.878665,8666
1138,2020-06-04 16:46:45.830595,8669
1139,2020-06-04 16:46:55.814373,8666
1140,2020-06-04 16:47:05.834383,8674
1141,2020-06-04 16:47:15.773666,8675
1142,2020-06-04 16:47:25.892834,8672
1143,2020-06-04 16:47:35.991799,8667
1144,2020-06-04 16:47:45.815469,8661
1145,2020-06-04 16:47:55.814490,8652
1146,2020-06-04 16:48:05.966490,8644
1147,2020-06-04 16:48:15.831005,8660
1148,2020-06-04 16:48:25.833036,8649
1149,2020-06-04 16:48:35.799597,8632
1150,2020-06-04 16:48:45.909011,8614
1151,2020-06-04 16:48:55.798759,8603
1152,2020-06-04 16:49:05.993147,8608
1153,2020-06-04 16:49:15.840469,8609
1154,2020-06-04 16:49:25.798750,8600
1155,2020-06-04 16:49:35.958000,8590
1156,2020-06-04 16:49:45.980192,8594
1157,2020-06-04 16:49:55.959745,8601
1158,2020-06-04 16:50:05.829957,8589
1159,2020-06-04 16:50:15.864184,8590
1160,2020-06-04 16:50:25.970779,8581
1161,2020-06-04 16:50:35.886391,8575
1162,2020-06-04 16:50:45.833424,8564
1163,2020-06-04 16:50:55.950017,8537
1164,2020-06-04 16:51:05.859431,8526
1165,2020-06-04 16:51:15.833643,8532
1166,2020-06-04 16:51:25.831330,8525
1167,2020-06-04 16:51:35.799129,8520
1168,2020-06-04 16:51:45.909099,8507
1169,2020-06-04 16:51:55.833632,8489
1170,2020-06-04 16:52:05.828010,8482
1171,2020-06-04 16:52:15.831363,8482
1172,2020-06-04 16:52:26.004412,8484
1173,2020-06-04 16:52:35.966615,8461
1174,2020-06-04 16:52:45.989666,8446
1175,2020-06-04 16:52:55.959325,8452
1176,2020-06-04 16:53:06.060752,8447
1177,2020-06-04 16:53:15.846164,8440
1178,2020-06-04 16:53:26.400733,8442
1179,2020-06-04 16:53:35.970424,8438
1180,2020-06-04 16:53:45.784616,8437
1181,2020-06-04 16:53:56.102304,8429
1182,2020-06-04 16:54:05.908752,8430
1183,2020-06-04 16:54:16.325089,8409
1184,2020-06-04 16:54:25.878323,8418
1185,2020-06-04 16:54:35.911366,8412
1186,2020-06-04 16:54:45.980185,8399
1187,2020-06-04 16:54:56.188503,8391
1188,2020-06-04 16:55:05.864366,8396
1189,2020-06-04 16:55:15.877262,8397
1190,2020-06-04 16:55:25.846327,8383
1191,2020-06-04 16:55:35.899433,8390
1192,2020-06-04 16:55:45.972847,8388
1193,2020-06-04 16:55:55.959996,8384
1194,2020-06-04 16:56:05.896345,8372
1195,2020-06-04 16:56:15.966113,8370
1196,2020-06-04 16:56:25.994464,8373
1197,2020-06-04 16:56:35.797918,8364
1198,2020-06-04 16:56:46.163379,8357
1199,2020-06-04 16:56:55.995929,8367
1200,2020-06-04 16:57:05.767975,8366
1201,2020-06-04 16:57:15.793168,8371
1202,2020-06-04 16:57:26.024397,8372
1203,2020-06-04 16:57:35.868853,8379
1204,2020-06-04 16:57:45.845844,8380
1205,2020-06-04 16:57:55.960348,8368
1206,2020-06-04 16:58:05.798742,8360
1207,2020-06-04 16:58:15.903664,8354
1208,2020-06-04 16:58:25.753996,8359
1209,2020-06-04 16:58:35.799771,8358
1210,2020-06-04 16:58:45.793761,8359
1211,2020-06-04 16:58:55.951826,8332
1212,2020-06-04 16:59:05.926823,8323
1213,2020-06-04 16:59:15.829632,8323
1214,2020-06-04 16:59:25.832733,8314
1215,2020-06-04 16:59:35.953482,8306
1216,2020-06-04 16:59:45.975393,8296
1217,2020-06-04 16:59:55.814799,8293
1218,2020-06-04 17:00:05.964830,8278
1219,2020-06-04 17:00:15.975530,8270
1220,2020-06-04 17:00:26.074336,8256
1221,2020-06-04 17:00:35.830386,8251
1222,2020-06-04 17:00:45.830920,8252
1223,2020-06-04 17:00:55.848574,8250
1224,2020-06-04 17:01:05.927397,8241
1225,2020-06-04 17:01:15.767444,8246
1226,2020-06-04 17:01:25.829390,8247
1227,2020-06-04 17:01:35.854793,8255
1228,2020-06-04 17:01:46.155499,8261
1229,2020-06-04 17:01:55.830401,8255
1230,2020-06-04 17:02:06.230560,8252
1231,2020-06-04 17:02:15.974567,8246
1232,2020-06-04 17:02:25.864854,8241
1233,2020-06-04 17:02:35.921320,8243
1234,2020-06-04 17:02:45.960864,8232
1235,2020-06-04 17:02:55.773708,8225
1236,2020-06-04 17:03:05.815549,8234
1237,2020-06-04 17:03:15.934947,8236
1238,2020-06-04 17:03:25.798972,8240
1239,2020-06-04 17:03:35.848369,8255
1240,2020-06-04 17:03:45.960593,8240
1241,2020-06-04 17:03:55.881587,8234
1242,2020-06-04 17:04:05.917724,8222
1243,2020-06-04 17:04:15.792422,8222
1244,2020-06-04 17:04:25.846652,8215
1245,2020-06-04 17:04:35.833680,8209
1246,2020-06-04 17:04:45.865554,8208
1247,2020-06-04 17:04:55.815472,8201
1248,2020-06-04 17:05:05.798893,8202
1249,2020-06-04 17:05:15.862316,8191
1250,2020-06-04 17:05:25.995157,8184
1251,2020-06-04 17:05:35.793774,8181
1252,2020-06-04 17:05:45.788856,8183
1253,2020-06-04 17:05:56.230272,8177
1254,2020-06-04 17:06:05.994948,8170
1255,2020-06-04 17:06:15.797766,8164
1256,2020-06-04 17:06:25.863113,8162
1257,2020-06-04 17:06:35.956237,8154
1258,2020-06-04 17:06:45.848539,8154
1259,2020-06-04 17:06:55.957733,8138
1260,2020-06-04 17:07:05.836436,8127
1261,2020-06-04 17:07:15.960658,8148
1262,2020-06-04 17:07:25.784724,8143
1263,2020-06-04 17:07:35.901039,8145
1264,2020-06-04 17:07:45.798637,8137
1265,2020-06-04 17:07:55.818106,8139
1266,2020-06-04 17:08:06.298230,8151
1267,2020-06-04 17:08:15.879763,8191
1268,2020-06-04 17:08:25.828277,8190
1269,2020-06-04 17:08:35.799140,8192
1270,2020-06-04 17:08:45.832286,8193
1271,2020-06-04 17:08:56.056428,8197
1272,2020-06-04 17:09:05.893820,8202
1273,2020-06-04 17:09:15.884719,8210
1274,2020-06-04 17:09:25.880335,8200
1275,2020-06-04 17:09:35.798980,8192
1276,2020-06-04 17:09:45.980636,8192
1277,2020-06-04 17:09:55.974209,8190
1278,2020-06-04 17:10:05.958501,8183
1279,2020-06-04 17:10:15.833409,8179
1280,2020-06-04 17:10:25.895948,8180
1281,2020-06-04 17:10:35.933332,8184
1282,2020-06-04 17:10:45.865477,8178
1283,2020-06-04 17:10:55.831999,8179
1284,2020-06-04 17:11:05.988167,8171
1285,2020-06-04 17:11:15.792717,8169
1286,2020-06-04 17:11:25.831510,8172
1287,2020-06-04 17:11:35.969768,8169
1288,2020-06-04 17:11:46.069397,8162
1289,2020-06-04 17:11:55.821378,8154
1290,2020-06-04 17:12:05.846589,8150
1291,2020-06-04 17:12:16.056789,8147
1292,2020-06-04 17:12:25.840407,8152
1293,2020-06-04 17:12:35.897402,8156
1294,2020-06-04 17:12:45.831265,8143
1295,2020-06-04 17:12:55.795481,8146
1296,2020-06-04 17:13:05.898595,8148
1297,2020-06-04 17:13:15.896529,8150
1298,2020-06-04 17:13:25.834856,8137
1299,2020-06-04 17:13:35.997504,8152
1300,2020-06-04 17:13:45.815585,8152
1301,2020-06-04 17:13:55.944195,8150
1302,2020-06-04 17:14:05.834601,8154
1303,2020-06-04 17:14:15.957624,8138
1304,2020-06-04 17:14:25.847336,8143
1305,2020-06-04 17:14:35.798154,8145
1306,2020-06-04 17:14:45.929825,8155
1307,2020-06-04 17:14:55.963582,8157
1308,2020-06-04 17:15:05.831913,8144
1309,2020-06-04 17:15:15.970724,8152
1310,2020-06-04 17:15:25.954009,8147
1311,2020-06-04 17:15:35.799007,8139
1312,2020-06-04 17:15:45.894515,8145
1313,2020-06-04 17:15:55.798947,8144
1314,2020-06-04 17:16:05.814808,8145
1315,2020-06-04 17:16:15.850222,8128
1316,2020-06-04 17:16:25.826110,8125
