(490, 0, 289.095398, 280.0, 280.0, 310.904602, 10.904602, 50)
(490, 0, 278.1899561, 290.904602, 290.904602, 321.8100439, 10.9054419, 50)
(490, 0, 267.2505628, 301.8100439, 301.8100439, 332.7494372, 10.939393299999999, 50)
(490, 0, 256.27721460000004, 312.7494372, 312.7494372, 343.72278539999996, 10.9733482, 50)
(490, 0, 245.26978410000004, 323.72278539999996, 323.72278539999996, 354.73021589999996, 11.0074305, 50)
(490, 0, 234.22613860000004, 334.73021589999996, 334.73021589999996, 365.7738614, 11.0436455, 50)
(490, 0, 223.15096370000003, 345.7738614, 345.7738614, 376.84903629999997, 11.0751749, 50)
(490, 0, 212.03954560000003, 356.84903629999997, 356.84903629999997, 387.96045439999995, 11.1114181, 50)
(490, 0, 200.89622340000003, 367.96045439999995, 367.96045439999995, 399.10377659999995, 11.1433222, 50)
(490, 0, 189.7187833, 379.10377659999995, 379.10377659999995, 410.28121669999996, 11.1774401, 50)
(490, 0, 178.507517, 390.28121669999996, 390.28121669999996, 421.49248299999994, 11.2112663, 50)
(490, 0, 167.2621966, 401.49248299999994, 401.49248299999994, 432.73780339999996, 11.2453204, 50)
(490, 0, 155.9828434, 412.73780339999996, 412.73780339999996, 444.01715659999996, 11.2793532, 50)
(490, 0, 144.6698399, 424.01715659999996, 424.01715659999996, 455.33016009999994, 11.3130035, 50)
(490, 0, 133.3228721, 435.33016009999994, 435.33016009999994, 466.67712789999996, 11.3469678, 50)
(490, 0, 121.94200330000001, 446.67712789999996, 446.67712789999996, 478.05799669999993, 11.3808688, 50)
(490, 0, 110.52690790000001, 458.05799669999993, 458.05799669999993, 489.4730920999999, 11.4150954, 50)
(490, 0, 99.07777260000002, 469.4730920999999, 469.4730920999999, 478.5508647, 11.4491353, 50)
(490, 0, 87.59464510000002, 458.5508647, 458.5508647, 467.06773719999995, 11.4831275, 50)
(490, 0, 76.07822540000002, 447.06773719999995, 447.06773719999995, 455.5513175, 11.5164197, 50)
(490, 0, 64.52861600000003, 435.5513175, 435.5513175, 444.0017081, 11.5496094, 50)
(490, 0, 52.94397970000003, 424.0017081, 424.0017081, 432.4170718, 11.5846363, 50)
(490, 0, 41.32400210000003, 412.4170718, 412.4170718, 420.79709419999995, 11.6199776, 50)
(490, 0, 29.67048770000003, 400.79709419999995, 400.79709419999995, 409.14357979999994, 11.6535144, 50)
(490, 0, 17.98249620000003, 389.14357979999994, 389.14357979999994, 397.45558829999993, 11.6879915, 50)
(490, 0, 10, 377.45558829999993, 377.45558829999993, 385.73349649999994, 11.7220918, 50)
(490, 0, 21.7560183, 365.73349649999994, 365.73349649999994, 373.97747819999995, 11.7560183, 50)
(490, 0, 33.5460438, 353.97747819999995, 353.97747819999995, 362.18745269999994, 11.7900255, 50)
(490, 0, 45.3698667, 342.18745269999994, 342.18745269999994, 350.36362979999996, 11.8238229, 50)
(490, 0, 57.2279806, 330.36362979999996, 330.36362979999996, 338.5055159, 11.8581139, 50)
(490, 0, 69.1200032, 318.5055159, 318.5055159, 326.61349329999996, 11.8920226, 50)
(490, 0, 81.0460322, 306.61349329999996, 306.61349329999996, 314.6874643, 11.926029, 50)
(490, 0, 93.0054996, 294.6874643, 294.6874643, 302.7279969, 11.9594674, 50)
(490, 0, 104.9982397, 282.7279969, 282.7279969, 290.7352568, 11.9927401, 50)
(490, 0, 117.0261979, 270.7352568, 270.7352568, 278.7072986, 12.0279582, 50)
(490, 0, 129.0878919, 258.7072986, 258.7072986, 266.6456046, 12.061694, 50)
(490, 0, 141.1836118, 246.6456046, 246.6456046, 254.5498847, 12.0957199, 50)
(490, 0, 153.3142849, 234.5498847, 234.5498847, 242.4192116, 12.1306731, 50)
(490, 0, 165.4776808, 222.4192116, 222.4192116, 230.2558157, 12.163395900000001, 50)
(490, 0, 177.6750474, 210.2558157, 210.2558157, 218.0584491, 12.1973666, 50)
(490, 0, 189.9054126, 198.0584491, 198.0584491, 205.8280839, 12.2303652, 50)
(490, 0, 202.1691223, 185.8280839, 185.8280839, 193.5643742, 12.2637097, 50)
(490, 0, 214.4661189, 173.5643742, 173.5643742, 181.2673776, 12.2969966, 50)
(490, 0, 226.7966137, 161.2673776, 161.2673776, 168.9368828, 12.3304948, 50)
(490, 0, 239.1608932, 148.9368828, 148.9368828, 156.5726033, 12.3642795, 50)
(490, 0, 251.571999, 136.5726033, 136.5726033, 144.1614975, 12.4111058, 50)
(490, 0, 264.0062756, 124.1614975, 124.1614975, 131.7272209, 12.4342766, 50)
(490, 0, 276.4752911, 111.72722089999999, 111.72722089999999, 119.2582054, 12.469015500000001, 50)
(490, 0, 288.9764962, 99.2582054, 99.2582054, 106.75700029999999, 12.5012051, 50)
(490, 0, 301.5121815, 86.75700029999999, 86.75700029999999, 94.22131499999999, 12.5356853, 50)
(490, 0, 314.0978248, 74.22131499999999, 74.22131499999999, 81.63567169999999, 12.585643300000001, 50)
(490, 0, 326.7003504, 61.63567169999999, 61.63567169999999, 69.03314609999998, 12.6025256, 50)
(490, 0, 339.3364419, 49.03314609999998, 49.03314609999998, 56.39705459999998, 12.6360915, 50)
(490, 0, 352.00853190000004, 36.39705459999998, 36.39705459999998, 43.72496459999998, 12.67209, 50)
(490, 0, 364.71328750000004, 23.72496459999998, 23.72496459999998, 31.02020899999998, 12.7047556, 50)
(490, 0, 377.45276420000005, 11.02020899999998, 11.02020899999998, 18.28073229999998, 12.7394767, 50)
(490, 0, 390.22404950000004, -1.719267700000021, -1.719267700000021, 5.5094469999999784, 12.7712853, 50)
